x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,target,iteration
-9.792516922286001,0.03749184297477548,-0.08453413731707826,-7.323409420814468,-7.15777829090923,-5.6288264874784355,-1.6298363897909507,-5.037976631728817,-8.318806976692999,-3.090027198991998,639.164,1
-6.664473069353571,7.571181710653182,9.019280632534329,-9.225032483353603,3.9821478279752203,1.4551963113881854,7.9601423645029925,3.3379794583927325,0.9567556609296304,4.048548481361106,690.075,2
-2.2704566077066923,3.8887735552891645,6.497409290010964,-0.6866304926546825,8.810488190533121,6.074795400246355,9.667184964486651,-6.607274848324658,0.42169422919594624,8.910348339524813,648.646,3
2.990809263209524,7.2166384645139345,9.416920241804505,-6.289166261310786,-5.13768649373183,7.468016862022495,8.125545538470153,5.165559735932977,-3.0619609244896058,-0.7293057203188482,676.509,4
2.210754816962588,-0.07436564657625944,-0.4405197292330616,-1.2888907046730846,7.408165928530622,-6.252827058771569,3.7534818638535032,4.070583476027762,8.504001545422149,-9.210903646514659,738.928,5
-2.095748785780735,-6.1336343801720545,8.329176842342708,-9.872996273794987,1.9073286390128263,-0.403315251322244,5.339581662443065,2.337522443738143,2.2247683237647227,-3.6299799498832,663.998,6
9.639592860888168,-1.2839565980535728,-0.05539894300422432,-0.1053176329273029,3.0135833270371073,-0.18446802193756895,-2.360708833108001,9.648294245935872,7.368343920775008,1.461739847157041,688.751,7
6.605654598471109,6.487113434259616,3.6082891387914984,2.3488524745439605,9.95871774787959,0.8595819134008664,-9.381349894482984,-0.016489163008579055,5.9380114096479275,2.994452226483224,659.697,8
9.186307412305478,-7.901485662402797,-0.586944207996396,-5.55336037568992,-6.700787127567245,-9.388107118354165,6.8231051778264415,-3.6527838107100834,6.587900495667061,-6.652732766992548,619.503,9
3.20035202816873,1.2717883860213242,0.6609598629069389,4.117488538682174,8.852783067435418,-2.559812284703902,2.922559280039305,3.3359906469547447,7.8925715791098305,-7.041054996961622,759.328,10
3.0645662877484092,2.6402287871800407,3.8309929028105643,1.1372738999697205,9.647182192030673,-2.3193342325929756,9.059148813295266,6.175128844437353,9.568268084113758,-5.363882813912076,640.472,11
5.063486009686786,3.8579122467337523,4.683089762522597,5.534573311674322,7.4889954664679586,-2.198655219803081,1.126898241727325,1.639823805965321,8.856832940332573,-4.59757036627142,738.24,12
0.30805241677281536,-0.6693993987244173,2.960320280251466,6.73021528442224,5.67899721038652,-3.697729891845296,-0.36949546954614476,3.1486996557461477,7.4920844583458575,-8.914104814972873,763.046,13
-1.2341310468307078,4.424718399555774,1.1785541756916338,5.054368487790002,3.0655714541181602,-1.5378371438663052,-0.4936346935333731,3.722171636509149,4.817129230804236,-8.634175783861478,774.194,14
4.45448664097292,5.11067224276195,-6.086055869650542,6.363288293509438,5.238450638464169,-6.16197164657057,-5.209076170648772,5.111083534476574,9.946861978896045,-7.055882155837459,618.846,15
-1.5547303599340445,-2.0958651900695013,-1.0792229690749053,1.9927014740217057,5.625532152445087,-1.372549432424087,-0.813137955097524,5.183501122334384,8.223977256453303,-9.824936601408943,744.49,16
0.5203440137110299,1.9054552666523619,1.8314972642463443,3.095232170841245,6.645505470155764,-1.5672511852190867,0.978994642087123,-0.27596982954213684,4.18520809619873,-10.0,771.412,17
-8.485328063774812,5.571554954915076,2.547141876165247,4.985113601068605,5.742632115251672,-2.7812423114027585,0.24832550008237853,4.040161462199396,6.768707960770719,-9.532745202040115,728.074,18
3.7424624239455504,3.7719845438358135,2.1494585277336924,6.7814165458865325,0.5948957140932336,0.13240357175334516,4.6340477182911055,-0.004158076004836531,5.614749837143307,-9.605181998302537,761.866,19
0.4753724759552025,6.850544175144162,-0.43860233251900915,8.579493240568532,0.9676462836358919,2.3571100308636073,4.658399677045928,2.6509378410916433,-2.7222541770763575,-9.19586606038041,755.926,20
-5.169883589038323,-0.2595686718985153,1.9088302476570203,9.068023984221234,1.9450204230830543,4.29375238917865,0.9585480284544197,3.2766522407617558,3.674749215558741,-5.262295264046612,751.454,21
9.030058179186817,1.5328719100707477,5.788367277520601,9.916072613523085,7.632002861701601,1.5617852821617255,2.539602291563046,1.7259376690021853,-3.4010706524944094,-9.739030494073223,679.975,22
0.17236547729833696,1.6554508474798961,2.815136272650564,6.749970685059235,6.560739460130669,5.370748579785506,2.298108543271029,1.7753926071215869,6.427847136770936,-9.88685839007916,735.439,23
-2.633003489555037,0.7498354855548268,-2.802532539505649,8.640093690711158,3.342348171824164,-3.276051495885158,5.260738001430626,0.6853182691180237,2.5479256092386384,-10.0,735.6,24
-1.5657033646525136,1.3347409208258654,5.298389584879992,8.64104103493408,-2.8635082316717986,1.2688366103797222,-2.3913772145430094,0.5622247293954707,2.166897528480632,-8.948043983546016,748.227,25
-2.4262270357215865,8.781530101503257,1.9898484941349626,9.763805780786242,-8.825948232899176,8.782368578406565,4.212578432129073,3.96960474054727,8.493333356376422,-8.767313441155482,656.041,26
-6.5653471326859325,5.148588875653017,3.194862831964125,8.510541260572527,-4.850951748177696,-3.5951897323180404,2.0680736907711132,7.352594155441196,-3.670542817462792,-9.108538546260903,716.227,27
-3.9042742812019053,-4.263263307834684,0.13399671281810654,6.152641852202393,3.111781993622312,0.589211663357446,-4.863286465480224,4.710216883779259,-4.365548397743401,-9.937587799834777,756.144,28
-4.056235197528444,0.7488199110632152,-9.865273818982129,6.957847590788148,0.9494741008738963,7.170815994748278,-5.438430093843413,4.731298970606666,-4.8453627526548315,-9.657466646203712,671.692,29
-8.074378702621752,-0.04936407783403496,3.2261256517880668,7.14683072822811,7.883703969552958,-4.721465673430718,-4.0358154026621795,0.7199770050258643,-1.9058744926855162,-9.46363488447169,766.755,30
-7.375178548750679,-5.932122505936881,6.928653534324177,7.944754571298688,9.057117271753743,-0.25485811206495157,-3.8841960821001535,-2.5593102334573947,0.26391855954664223,-6.304676015107653,687.605,31
-3.2383943501597257,0.20659275677832056,1.760424759951425,3.1706578354264288,7.739808994690364,-9.682633352924945,-7.766557113307771,2.457424132381549,-4.524242467343418,-9.34627210578407,707.172,32
-2.444800292170523,0.5884049377188347,3.4720812710783573,7.578047521215467,4.679741477993762,-5.679453905886107,-2.4337907119457736,4.9224775405939845,0.252229376705408,-4.461667579504653,746.915,33
