x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,target,iteration
-1.2801019571599248,-9.481475363442174,0.9932495575741829,-1.293552147634463,-1.5926439582502194,-3.3933035799225175,-5.90702731924315,2.385419327013274,-4.006906526509537,-4.663454497942667,703.796,1
2.4226766553858976,0.5828418855407804,-7.308401093101329,0.27156242531492936,-6.311202687061694,5.706702956333469,7.079505852789776,-0.1152632523614443,6.93122970714936,-8.40709045981878,701.461,2
0.10492180243407923,-8.694269912262438,-1.4375534480522116,-8.069381686787748,-7.456800565974451,1.9349061795719162,-5.4797599879152825,-7.861086313800341,-5.593875858588806,-3.0034742999340143,710.349,3
-0.6442503083539961,-5.965135474700693,2.8081345042982964,-0.3386032889649666,0.10473440037098314,-2.262146977628814,5.872749088831542,1.6000835775561324,-6.754028029953723,4.015046932143125,711.588,4
9.291021601785104,0.00016722340433439342,7.7904012789229,-3.1677269465778064,1.342882552554185,-1.4490807340777998,-1.26505473946402,5.531183699942005,0.7120834699531269,9.074844538897334,731.149,5
8.810742404763765,5.467845384571994,9.031938468828752,-1.3981501171464306,2.051424583442955,-1.5871334142968117,-1.5096478689844002,3.116925969082656,0.2662014703928257,8.150388291199484,717.697,6
8.10491698246901,-2.5444867332335264,6.188854650144485,3.1598038260376633,3.428708746940668,-3.7846415251223453,-3.6715847451800343,4.065489771777644,2.909548273706351,4.692935085111696,763.74,7
-3.521596510454394,-9.618064776274725,-5.6316096294663325,-0.5862102414298871,7.2149392588865915,-4.664768264682859,4.076939480969383,-6.561786788991421,-0.7348361638268983,0.2816627674504204,667.904,8
9.670323457036638,1.9632539799721815,8.794714551943162,-5.4417334557508195,-1.3677213932481038,-1.596690152647204,1.3200433582736437,2.1902739966988687,2.46777017003204,7.522432116788824,698.572,9
-9.452289791553916,3.417106508271745,-0.9149529555740052,-7.147519084928382,6.015595687790803,1.9467687970851077,-5.535457684524189,9.3323131893533,0.2661646006492102,-3.5105165478717426,640.985,10
10.0,-5.29896078731294,7.668999158916534,6.484862595238548,4.274246840028587,-3.920279780941771,-5.465046830390479,7.966367272406821,0.11178647540727649,8.857156641095418,687.646,11
8.939733783211729,-5.9930844006250545,4.139618657504387,3.695615971315952,7.950527041682449,-2.805941567143315,-0.9797046679107098,1.349813874468559,3.9636012379161514,5.097668996367053,727.597,12
7.258582300332575,-1.1689413458220312,5.015001725617053,-0.09746756519298194,4.178900561629978,-2.598675743868679,-2.71915113583605,3.6713348711900986,2.978472443049608,4.593284597905102,769.538,13
8.035101240251626,-0.1761462671614973,4.793384425345941,0.9311614462302704,3.115039461205033,-4.613048369163416,-5.412076118597335,3.7804387342465,6.5013732581023485,1.5299268744693828,757.925,14
9.999243569090247,-2.8301133944612733,2.0697958459878656,0.4132324504152525,-1.9636782127333863,-1.7961250231053825,-5.605971515822579,3.7257619571764327,2.678853885101425,2.343540760275193,708.244,15
9.434393598056271,1.765588209531865,4.002359551379666,2.242535935597054,9.984582911868149,-2.521359018051184,-8.932770012015707,3.7558109091631113,3.0794069783586835,3.353178203510632,673.132,16
7.604507194081709,-1.8115534026456608,5.3485831748586925,4.917643069253421,2.075634552512458,-3.369162209144127,-1.5007130621596048,-1.1943870703652433,4.819258938993345,-2.2798290316101655,760.042,17
4.557263450010451,1.463686157656909,9.283130678584094,0.6973670064735451,-0.6560082861444112,-3.3620055292611646,-1.4623283268132745,-2.7526308248388602,5.492634521047005,-0.6205861938725903,729.002,18
1.688895207386949,-0.7127701867137244,5.856606721533513,3.174257121584967,2.6141514781786217,0.6190667807150714,1.6436688435529163,1.2799625652504805,2.0071591000055236,3.9469725176383577,785.677,19
3.9418411692300026,-1.846700574728466,5.323306156154645,5.104093239395491,5.131440298888709,0.23265421268098052,2.2130192119903818,5.910096186298864,-1.4037122748348025,2.939351802998848,749.975,20
2.7830996639076453,-0.7404528012806573,5.302346639571526,8.401481889970608,4.267849733831399,1.2923753678566285,4.278342880175639,-4.399832269448831,3.9920255514959777,4.068680955074182,772.941,21
0.9486904861691752,1.1078286545130602,3.2700924042683255,4.6809644130139905,4.4856372106605775,-1.689704975063142,-2.214955650652084,3.757197045598872,5.469457022589401,4.150762841122429,772.036,22
2.608259832595465,1.1090489140655002,8.729824515879024,6.051386533762681,4.755730996503885,0.41523658281485254,2.9426066935332944,4.1190570846550365,7.74663948553032,-3.3449338360095453,753.627,23
3.546417897314086,-1.120671229040293,6.307904772232735,5.277673874083278,1.8470557977797148,-3.980853948243238,3.2017957367774756,2.8968838136215758,7.140553077854323,5.486033736136182,763.406,24
0.19667704736367142,-1.0397410722270823,6.595153213641506,5.807993971245741,2.7538772213337595,4.235532278121889,5.737318085589164,2.246158739646651,6.357774202504519,7.103424142047491,738.506,25
-0.8640446213827246,1.4578757098533828,8.426517032974573,8.903635423964559,1.6576388159854734,-0.2949533965932343,-0.6519542572974384,0.41424239469122703,3.1276021234333378,6.798022475297188,759.412,26
2.4747188249889636,-5.8404260573393785,7.576230232913307,6.442524121773701,4.843775272797814,-1.4953778234887203,-2.538365024866895,-1.725473480925805,8.0653877110079,0.62913246979452,730.527,27
2.1888626652202703,5.583367635188237,0.9766540403518338,9.937618123602178,8.853261596751935,-3.693350931592132,5.421352819026481,-3.1055793735157238,7.634449621877238,3.984564323173746,682.022,28
6.000184973794067,-3.143367939192263,4.440099152591133,5.00058584722893,1.2723841678836827,6.8393556206754695,3.0024664003943506,0.49302810139892017,3.0797352390144628,2.172234472104627,758.292,29
6.0995915112431724,-2.1713248148296564,9.216629401697109,7.014269599567843,0.4009643424488196,2.8093395263722325,7.233716980827186,-6.432921692521201,-2.281325575402729,0.1454753142953571,682.184,30
3.408951662168585,-1.6416952238748195,9.455852639015728,0.9332827247562143,2.7360462714284814,-5.148826443802901,-1.244421756380989,9.74894500848135,6.9419058933269575,-0.24910397476682,677.139,31
5.908697826741385,2.6304842039768435,7.412012777463243,5.393269057258596,2.005128489245303,3.732328675311795,0.5124390469511493,3.0764003115945293,3.4545755172590216,3.474224006309658,769.196,32
0.8358431480903903,-1.1508707499715936,6.996611561298817,1.3133247382060542,3.6606129778627157,1.0573524984770728,0.8424490816187795,-2.6307046966621517,2.8891834567513115,8.158040282020863,780.214,33
3.568533597586841,3.0030596435056935,3.9619059161131034,5.943709482149732,2.721624826941314,-2.648970777958663,-1.2658897923185535,-1.4383723344966235,-0.18612441773446875,8.295421639743356,767.166,34
-2.20948775447029,-0.16492112166649164,5.01039613864333,2.3582514614691306,3.088011077803321,1.564373350833712,-0.7153818241895316,-4.224203295819125,6.121484882733842,4.709595908543838,769.31,35
