x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,target,iteration
0.9762700785464951,4.30378732744839,2.055267521432878,0.8976636599379368,-1.5269040132219054,2.917882261333123,-1.2482557747461502,7.835460015641594,9.273255210020587,-2.3311696234844455,751.829,1
5.834500761653292,0.5778983950580887,1.3608912218786458,8.51193276585322,-8.579278836042262,-8.257414005969185,-9.595632051193485,6.65239691095876,5.563135018997009,7.400242964936382,670.836,2
9.572366844655281,5.983171284334471,-0.7704127549413631,5.610583525729108,-7.634511482621336,2.798420426550477,-7.132934251819072,8.893378340991678,0.43696643500143395,-1.7067612001895291,650.157,3
-4.70888775790746,5.484673788684333,-0.876993355669029,1.3686789773729693,-9.624203991272896,2.352709941517542,2.2419144544484286,2.3386799374951384,8.874961570292484,3.636405982069668,695.188,4
-2.80984198852428,-1.259360924013171,3.9526239185452976,-8.795490567414603,3.335334308913353,3.412757392363188,-5.792348778523182,-7.421474046902934,-3.691432981516323,-2.725784581147548,724.595,5
6.781296375837417,1.2373237387508134,0.3746781644469461,5.399787302866949,3.2299638535871154,1.5826009977339712,0.866195919409007,5.377227282748953,9.417197699612533,-3.900670225557066,719.135,6
0.227647551246541,1.9358175819627998,1.227020706125817,0.3333707322981745,-2.377000299072998,5.576795325430222,-4.381006309737405,6.5425953818567635,8.768052071059255,-5.409351318835993,740.116,7
-2.2102583389191186,3.8851020721769083,4.9119858343748,-3.461636907985498,3.862624466401973,3.800760575335537,0.008320359586435244,8.525428761316464,10.0,-4.540743261937009,712.972,8
-1.647153445186455,3.660222452954117,1.6023641925186138,5.307404756083117,-2.3010561919126062,4.560929760173409,0.6738000292610371,10.0,10.0,-5.675037589606497,666.993,9
-0.4143992668053169,0.1778688825312429,-2.434251110708132,-0.20554695481350294,-2.066817989593801,3.7803066989294543,-1.972391411437,6.970780551379903,8.213353792971702,-4.970100483194391,765.883,10
2.618582490298323,1.4791760693649447,-0.7915331238648964,-0.35101797164668014,-5.939253988427062,-1.274379173010045,0.8943595386416163,4.772887332304112,9.185594209761035,-5.449656219961481,722.641,11
4.794598942725578,-2.1683236950649842,-2.5829139448154876,1.26807898907024,-2.045096119928818,-0.1054853366973969,-4.796988876234813,8.715277799614945,7.002861990722838,-5.2158715771359905,740.435,12
-0.27966138466246626,0.5604229245944872,-2.397785183771637,-0.8382553344297499,-0.5096202136198276,-0.15964628933374136,-4.431624031865895,9.51751005155527,9.310465442002322,-6.3121899044029695,697.405,13
