iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,hypotheses
1,-25.0,-20.0,-15.0,-10.0,-5.0,0.0,-3.0,-7.0,-10.0,-12.0,-8.0,-15.0,-11.0,-17.0,-13.0,3.423,Negative Center Exploration
2,15.0,18.0,19.0,20.0,16.0,17.0,19.0,15.0,18.0,20.0,17.0,14.0,19.0,20.0,13.0,2.553,Positive Edge Testing
3,-10.0,0.0,10.0,-5.0,5.0,0.0,-3.0,1.0,4.0,-2.0,3.0,0.0,5.0,-1.0,2.0,9.897,Mixed Moderates
4,20.0,-30.0,20.0,-30.0,20.0,-30.0,20.0,-30.0,20.0,-30.0,20.0,-30.0,20.0,-30.0,20.0,2.076,Boundary Combination
5,-5.0,-3.0,0.0,5.0,10.0,8.0,-2.0,-1.0,3.0,4.0,1.0,6.0,7.0,-1.0,2.0,9.62,Gradual Increment
6,-15.982957320146458,8.445933682800444,-22.988071674770715,14.255454675320976,-19.53034603069024,-26.335603562753985,-13.801030863224561,14.154580103155546,-16.446954299920172,-29.991922815121274,-27.99319503297554,4.911457381671667,-14.940783809470977,14.307257376102193,9.057284308696282,1.034,None
7,-8.963257003247513,-1.4209344641393988,10.29111628305058,-3.937732913698207,11.449209926751879,5.321093515833412,-9.032254339086942,-2.936825250670157,5.105312570583182,3.5489827247982193,3.2730904610944496,6.4536997277777655,9.435175202534891,-2.966474016308368,2.267900694493052,5.6,None
8,-23.92743909164884,-19.60722487349624,-22.13640664906391,0.5394168522052212,7.328859729953173,1.9997983973180915,-15.533924457099314,-2.1120378893298053,1.145607216135712,1.7801796760444013,-16.867120916764982,13.346156466367084,-17.884148951774634,-28.260626345639164,-19.30116044826125,1.185,None
9,-7.323693692358974,-1.2192376102881686,3.77236237281375,0.7147570739073781,5.393642703092603,2.7041122159820596,0.15055375985278793,1.4202480214408313,2.9373197500138906,-0.6174840530942223,1.6851647846069209,0.9975242485942977,4.418474115509078,-0.13766347159242892,1.9237806677395015,10.964,None
10,-5.827150874181711,0.7201622950748272,5.170211995987112,0.751834600372374,1.670721066178607,0.17434831677506413,6.441001188309137,4.133917592726099,2.793809749497238,-3.6349208034578964,3.4534052881243165,-4.143289596199664,3.543919693488231,3.1090051393520484,3.3205022784058373,9.694,None
11,8.329107419621756,3.4058541487340506,-16.214715875097752,12.544752706812822,-20.692328673970643,-16.977206706662272,-22.443664347383816,-3.2988213823196126,16.81591996855738,-18.544062600911754,-24.18058312460671,-13.875932224821103,1.5615318887622216,-4.924091972340822,9.728936241410509,1.138,None
