iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,hypotheses
1,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,9.303,Mid-Range Exploration
2,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,2.312,Boundary Extremes
3,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,1.995,Lower Boundary Cluster
4,10.0,10.0,5.0,3.0,15.0,12.0,7.0,8.0,1.0,2.0,18.0,16.0,4.0,14.0,9.0,4.49,Positive Gradient Search
5,-20.0,15.0,0.0,-5.0,10.0,2.0,-10.0,5.0,-15.0,8.0,-2.0,12.0,-8.0,18.0,-1.0,4.317,Varied Positional Test
6,13.757316940893439,-0.740521775519742,-13.833614237654974,-17.685720657737804,-6.542835026725658,-18.2944933709359,-6.150480134658821,-2.789013289731507,0.08313176456655214,9.511570953506236,-15.264715993578172,15.257179604594185,5.37105709576926,-4.346502914700842,-2.068546756661494,2.508,None
7,0.0421626112270701,8.077123757633316,18.250492611283825,-19.263000461218017,8.981041341152519,0.43972926717262695,-13.255442112393151,-11.773679175597309,14.543323702891044,19.5823203887185,-2.180194398623648,2.189477003428671,-9.6778232120615,-10.601924312057815,-17.08554617915271,1.974,None
8,-15.904286676105052,-24.485690230210256,-4.853243187697792,-14.250134422966127,-18.94580694426415,-13.461405182201641,-4.558759718177232,-11.976238462461144,-10.845369846041322,-14.471392017324238,-12.120861806178873,2.4560554879686336,15.831814803936616,-18.10136678134181,15.462476375983982,1.374,None
9,-3.9082084905081054,-27.262642608917325,-23.9621364786448,-25.681601439728013,-5.307491566278895,-23.54443455878874,-23.58227448401869,10.239958057301976,-11.170579300586983,-10.88700722984223,-9.23226493000773,-6.7542751718283895,-20.45941779352483,9.397034717732112,-0.6619946476984673,0.846,None
10,-16.08502781305803,-1.0667572689884857,12.053602027549232,-12.554390322098993,0.07670861522062111,-28.717868219903636,-28.103999142340157,-19.849111925887897,12.021401347016976,-11.574132269566093,0.30446810892646425,1.535385492986638,8.280922219218489,-7.621887371969368,-24.35016139639328,1.218,None
11,9.270968787586611,-5.056911387303032,10.348675021004347,-19.8963055360063,-4.124568647309186,-2.342445222004649,-21.807723387971535,-12.259153597631375,9.113287928752108,14.290697929731877,16.270827754328934,-11.84704638924531,17.04875519483361,-27.291900140935084,2.03460822638025,1.726,None
12,-27.082361370169934,-16.513997857073715,-1.9183885574277362,0.1224002517868179,7.2246602588131665,-23.096066192845427,16.02178188930108,19.234074677056547,10.771593431816271,-1.6406829794337625,12.45220783778366,10.940180437461308,-20.767610279888487,-15.721299626265896,-25.759017047728392,1.225,None
13,-14.216885324822528,-3.1193738298968263,-16.464457782233723,17.630256409931377,-18.236198317661042,-10.714325151413085,-11.773103253240865,-21.52282813079651,-7.324224033137568,-19.377835410384513,-2.2813040147872385,2.3021534210214867,1.3303616942005974,-26.063604180523626,-27.602324391236642,0.861,None
14,14.836609266772484,-11.575584489910664,-16.496992177907813,-1.785687434248029,-28.033969839255647,8.127309206674113,-16.625116737657482,13.187045983789709,-11.079460351651168,-29.020573946388602,11.692956114529295,-4.030167641600137,-9.669622372005737,-10.157769670560658,-8.744018688256812,1.446,None
15,16.42832046583319,-15.614454743846057,17.481390918380292,4.170293461903597,10.93999154092431,-18.966025830870354,-25.181913173493953,-15.77660178847561,5.828521333161781,7.068392293210508,-28.40834814917674,-11.026282852256458,-1.703281023715693,-2.7551042945715487,12.961005212335692,1.403,None
16,-14.740245588054592,13.780011952943873,3.6485796559849533,-1.271140941466733,-28.071463707833644,17.408492089253123,-22.873334574819246,-12.462323339996153,8.228868980502249,-23.026528015638675,-26.935779320905525,-2.877681658360217,-13.019093794432742,7.592691880901199,18.690493108998986,1.083,None
17,-6.1114756199037785,15.553834741537806,-8.434253823482415,-19.44195522074885,-16.325101987891074,-28.084233141987713,2.316237151233338,18.333009610670416,0.31307874881515474,-0.350516752213089,17.189698209551892,18.734902153922107,19.671841510576392,1.6634596913588702,4.679235735008476,1.047,None
18,9.523345458072235,-16.92218553911527,-2.405695288694382,-0.7879885410914902,0.0012418732647958564,-5.220474432259383,0.8857580067838988,-9.358305241880782,-8.83600932131164,-11.041054965702653,-2.8156060634400646,-14.605227245383752,-12.666081141721047,-7.9111383141498735,-14.056521793184336,3.466,None
19,-20.4147428202863,5.868881888623179,12.402638851933027,-5.029145203290788,2.995618861747353,-4.762406795184429,-4.911278590797657,0.6403204214250309,-12.441412727793523,8.309405461240424,0.2782145798493545,0.44572077570315116,-5.646181237123688,15.677330666562597,-8.681304141762098,3.258,None
20,-12.194049109699822,2.4359374548692756,-4.913694544891424,2.8775132255029376,1.3579533561648311,-8.359065573039178,-9.536856191396026,-5.205739884384968,-13.902321048966318,1.672246816597589,2.5390224150536724,8.813497969805042,-11.02233150488873,1.0897030025438283,2.797435135398466,4.987,None
21,-11.588289276956,-2.0294896378481866,-9.286303148724187,-22.52778924658979,-6.671668898741213,-6.967774045299482,-15.45690364061717,-5.79992519613425,-14.085515886085982,-11.685792034421844,-9.5774853232417,-4.764125998014226,-8.660950997780414,-12.689993808689998,7.292390246089482,2.249,None
22,-22.72427092814332,-22.01038381817892,-24.314723643074355,19.506641432790893,-27.97141593005575,4.0677433232605935,10.127859917094362,-1.3949882553842343,-9.878026016407283,13.590873928114696,8.10695432913839,2.551242523391437,-22.59719449885199,10.158339987820014,-24.517253962750942,0.846,None
23,-1.0495789071432,0.43418898284940255,-16.94268049891211,-2.099782853488442,-1.850849314445746,-11.544818470552027,-2.171015721188315,1.3858855843746802,6.538595873409449,-9.2424318107815,4.205186594073268,0.8032031835251559,-9.303056804027257,-4.148363337373201,1.8456896271967942,5.496,None
24,-5.203807786153636,-0.8746877932187225,-10.874275448508747,-10.92119603111032,-6.469414438688059,-0.23016174479101892,-16.79190769977535,-1.563643438313342,3.609006677472628,-7.52806562203795,-2.2294651123699722,-18.235897029672916,-6.7715845961580285,-0.05521187673744876,-6.960130517749015,3.964,None
25,13.413083998894315,-17.952772951291415,3.228098594755423,-5.143207534028278,4.111521605882743,-6.283834185652854,-1.8919520245513581,-15.340911079456372,-4.842404647035103,-16.402496139357794,-6.186887760850386,-16.97017638394032,-3.8063996039488757,-11.49793731777563,-9.81342087266296,2.792,None
26,1.0973668837462363,-29.46673687172159,6.577186129595489,18.41003709207952,-18.392652280795268,-8.497367896814339,-21.30557139212624,-19.424826660941115,-4.585458838432995,10.272732506274508,11.183985168156703,7.283037650709829,4.366366903577344,-5.966141905678025,-29.82907356964013,0.797,None
27,9.602810871087414,-15.34350968333873,-11.059198880635876,10.503072137469346,1.1090178154072312,-10.762009026933178,8.695556422077019,0.20546306274694004,7.408826777457691,-20.6905908666567,8.827405921681525,-4.104193933458774,15.448200264667193,-0.6897802667623907,-10.40266909087148,2.474,None
28,17.961655603302923,-22.319940932051708,15.6264797853067,-1.1855141074118194,-29.686875259911094,-24.697526507585454,-27.26249282384082,-6.430045406203341,1.9580619639692571,-19.461646633561692,0.9285060194913193,-26.849851983116064,-4.113434144431441,11.296506354697335,-17.692530689760247,0.774,None
29,-9.358705642124377,1.3384414593317437,-15.348680779648383,-4.033979288987435,-8.327158178108014,-4.149530499816702,-12.148222606074327,-3.4793097903955577,-2.2868979702603127,1.51002047501364,-22.216562973277846,-10.249971707602786,-13.963736441422554,-4.8979050435386355,-6.643996354209438,2.956,None
30,-11.536902669663235,0.0077770511603461046,-19.13054896528118,-2.735789425556785,-11.205698876774811,-5.447166502881359,-0.6567075777908045,-0.6627040657031529,-1.261919986926447,-3.7832353284771862,-9.150932766324399,-12.257544759522144,5.996788818503006,-16.226252197760672,-4.676084828501203,3.504,None
31,-22.731657276076476,-2.587872127741033,-21.21167150873936,-13.916398905913457,9.929792055546613,1.2644547458646898,-7.635460170663478,18.272679678310674,-7.846514759418795,11.743804132760566,7.2078763686311405,16.92537825493475,-3.9055375345151795,-3.0550014168772393,-12.663183237036808,2.064,None
32,-27.255958571292172,6.147095966660949,14.39489984956569,-13.382317597580514,-19.263430283310036,19.22579684728459,10.588853668644134,-0.1698692984149872,-15.038111144727896,16.774478865816498,13.335167582716018,16.812442428433023,18.418652023224674,-15.823707282468536,-6.338434304845158,1.045,None
33,3.619086412224192,-4.017430258308721,2.4180412503761275,-0.8480902592577557,-2.823540662006593,-15.249173944292428,-0.40331775777514167,-11.141498416295637,-6.402833095145635,-5.744613870592197,-4.428455651885933,-3.3915860365565926,-12.244721326167646,-13.59571387876844,-15.129634894261958,3.774,None
34,-10.204144200303919,0.7216086620501585,-14.887237009201394,-0.3764049766171169,-5.333479219222717,3.2543281529813726,-7.238115348524026,3.4688610956997223,-9.077150973645459,-16.789731960219164,-2.292855795823911,-0.09344897234353056,0.4664476251345242,0.24696868314007858,-17.145750119176633,3.857,None
35,-2.051002578542196,8.82430731354303,11.305228807584648,-10.396517215655422,-0.9009479060025107,-25.907775945007312,-20.59506353462488,-28.502102007534475,14.01093113094629,13.929719368989751,-12.03931775069686,-23.851443739644054,-21.579368810397384,-7.360581328941041,10.256486356954227,1.146,None
36,-14.056896310523065,8.825168421313073,-3.5258437112668126,-7.4889268362116646,14.02333793090584,-2.480085215340491,-4.9901701438210395,11.872560281878805,-12.58580109929607,18.496956797345106,-16.358934325362405,2.7466252325838383,-11.69630267747014,17.174732417584828,-5.9943542604965145,2.246,None
37,-3.0,-3.0,-2.0,-1.0,8.0,-3.0,-2.0,-3.0,0.0,5.0,0.0,-1.0,-3.0,-3.0,2.0,12.417,Mid-Range Exploration 2.0
38,5.0,10.0,1.0,2.0,15.0,0.0,3.0,4.0,-1.0,9.0,10.0,2.0,5.0,-2.0,8.0,7.258,Positivity Gradient Refined
39,-5.0,5.0,-5.0,5.0,0.0,3.0,-4.0,0.0,-3.0,12.0,1.0,2.0,4.0,-3.0,6.0,9.62,Balanced Inputs Investigation
40,2.0,-1.0,-2.0,3.0,1.0,0.0,-1.0,5.0,-2.0,4.0,0.0,2.0,-1.0,2.0,2.0,14.621,Higher Variability Closer to Zero
41,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,4.652,Detrimental Input Avoidance
42,14.303473967561786,-8.32635250392298,10.851206449763446,6.605240491990202,3.541131716310865,7.047858520275689,-1.1177867299426225,-1.5349078910872187,-2.778124649884436,0.4353756023576558,0.5537340127759798,17.303143387196194,5.611678638935018,-7.7021096162985145,-0.8640592629115176,4.258,None
43,6.3162574550424395,-1.6426174568075567,0.0892480579850421,3.3946558775527933,-6.573144650965318,1.4403724834344658,1.7707595562046876,5.012635005448729,5.599548982258334,-2.687061231727501,8.930614114894787,-0.9238809225801745,-5.947269847919085,18.45296345212605,1.433257672546361,5.604,None
44,-0.7075229592059706,3.173804284406458,4.402926859188064,-2.314853497735516,2.5716625275248433,4.683785054955216,4.482213244992558,3.8552161704427235,1.2177533608823943,8.311916951354,-3.5835098204637994,16.12448047171273,-14.864929517606946,7.567342956414095,19.731804654146757,3.604,None
45,17.834642271911044,-13.422726090117223,-8.839117977689078,-9.401387960820301,-4.244334531045546,19.163390304466304,0.674364274507159,-20.200218453544117,-5.92095317357969,-8.073600542092507,-7.967991533929691,-29.597119891558194,-16.559467762680708,-24.6998572160472,-23.77210760494195,1.046,None
46,1.6203447770105726,-4.160933659071642,0.9437312716538528,0.2979340044847767,7.869812056709627,1.346212285076664,9.900595249780899,-12.373204750867025,8.396668889145964,-5.0404322317289,-10.002625247844932,-7.7223098026793195,-14.284785916732835,-1.379694949369366,2.9406946528176263,4.961,None
47,-4.287315137189196,-19.67519104831098,-4.355151536643525,5.483976867783525,6.397708275793427,-26.3910521920122,11.690764364087642,2.2762364561608948,-13.62809859137737,-26.708700717685925,-3.5766879049161666,-28.14359955360885,-22.93369251012028,-3.1685212732345036,-20.04507862121926,0.803,None
48,1.983332525638815,-23.17690093350681,0.09744028447507347,9.798031039225037,16.675931060249923,-15.79903522361284,-15.454563972734231,-21.151969987988373,13.104555058497574,-20.94876637413507,-25.314027425783326,15.063726229890271,15.35966837668829,-1.0164979709685404,-12.056347468279391,1.539,None
49,-7.5116789687897665,-9.771780401178376,-6.109039188901168,-7.990336518075441,-5.980583409408226,7.1618169436355075,19.84380948874626,14.013502028696486,-27.43329937400919,-5.564918131937759,-23.212540453033416,-14.366669924819144,-11.201019825640003,-22.148898931165917,2.3140986825923093,1.525,None
50,8.588220673167669,-5.11564611065787,19.87510655268678,-5.330126922201838,-6.720216873030889,-23.5552942138064,19.152576778011934,14.826596284655587,-20.43368279382849,16.232660474515946,4.001600204142399,0.8561054229329166,4.889856873806949,-29.797188426038876,-7.426910039639761,1.293,None
51,-4.507075035390169,-28.37123628685803,4.669051496021133,5.406100163027283,-17.497966037030146,14.049233541608636,11.492244709960282,-25.557186464252,-10.682232702762775,-5.976567644726632,16.40192297068463,11.296550257632504,18.497011033103334,-13.75270202898638,1.8327018587799486,0.952,None
52,12.86687088632803,-2.3031440314873883,4.068802269960216,-7.345704585797463,5.417489051331572,-3.0896123594853684,-0.2753861495718297,14.475373319926874,-17.454896061868414,9.02191717718788,1.5350016143724048,-4.869678068807538,-17.32999059793793,3.866548463096791,0.7641340276496358,3.495,None
