iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,hypotheses
1,-5.0,0.0,5.0,10.0,-10.0,15.0,-5.0,0.0,15.0,-2.0,7.0,-1.0,3.0,-9.0,12.0,5.811,Moderate Values Exploration
2,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,2.312,Boundary Exploration
3,-20.0,-15.0,-10.0,-5.0,-15.0,-20.0,-10.0,-5.0,-15.0,-8.0,-12.0,-6.0,-18.0,-11.0,-4.0,3.514,Negative Interaction Exploration
4,10.0,-10.0,15.0,-5.0,-20.0,5.0,0.0,-15.0,10.0,-3.0,10.0,-8.0,-11.0,5.0,0.0,4.618,Positive and Negative Mix
5,15.0,10.0,18.0,20.0,10.0,5.0,2.0,0.0,20.0,17.0,13.0,1.0,19.0,10.0,6.0,3.432,Randomized High Exploration
6,-5.202002284586791,-3.4043059505424313,5.781191288405217,6.434715297599873,-17.377833522345146,19.097917129445342,-6.610342198207105,-4.244613669298775,16.968353627819937,-6.445761759216742,8.204016238997678,-3.9683850130729215,-1.110992560461571,-11.466653409513318,12.02231189248656,2.891,None
7,-23.231005785695885,-5.94996996761396,-11.862838254026304,14.620043356181498,5.443803396584784,-27.32825289529392,18.367307006624358,-28.61077602450371,-23.14084053211306,0.1474468470259005,-26.551884108616285,13.342174208521435,4.997313937844076,5.947943574211841,2.1351445298931324,0.925,None
8,5.864834938489629,17.21669278177744,19.445285055172917,-16.449437842033767,-1.0385721044139338,-13.59060979295056,16.539564499932325,7.8722890069695595,4.087106720503783,-6.316863755934662,-11.608688195028346,-7.319629885082925,-9.791486722095556,4.655256101056402,-21.005406639268386,1.825,None
9,6.652885556978752,-5.934109029405349,12.264981388770607,18.821168489664352,-3.5627811843469495,-28.90649228311144,2.452556288628756,-2.6154253145344875,4.045682642642689,-5.649896547935512,-29.742915965840357,1.1479440151142377,9.331098487068466,5.241658639944227,-16.884847119848885,1.55,None
10,5.129610830001049,-6.122801394520945,-6.918956976568538,-25.921019339512252,-16.61943699356378,-17.548410659851626,-19.73997690136779,9.4823771918282,-16.330048523795227,-17.823963356271516,-18.852334525646803,18.805969545060684,12.89965526861804,-26.53194513312147,6.2026707514932795,1.076,None
11,-8.891080509783428,-15.767315400188199,-9.938586043311243,-17.10806434814627,-19.26980604026297,-19.94556187701778,-11.157453345158299,-5.877068364541316,-16.817061455880783,3.468455804893779,-2.6593785626736484,-14.145627529360045,-20.324596005678046,-17.31513984321578,-16.911354819229913,1.651,None
12,3.1473663600496877,8.453135274575459,5.13528037386547,1.0799225723311494,-12.930766614931112,3.9922204889339525,-23.600651327624306,1.4095365716395776,16.84761259579831,-2.2032335760344353,18.378923001226035,-7.210206222592049,-0.8849986891756494,-7.060052865856598,10.880076233522225,2.934,None
13,9.470081137426526,10.022874406448615,14.254925539908726,5.8301391728448095,-20.78491485156183,12.378776016319215,-3.657205299280136,9.596815852151273,14.726621856353113,-6.641785086454046,2.364548168391643,-0.26917257769928327,-3.5854145016509094,-4.866599932781369,7.153135048251684,2.826,None
14,-11.363260390863722,0.010918065508146668,10.30506281184718,-26.615495324183943,-18.82200823454105,-9.692054324495786,-26.464374743151097,15.422084222192595,-2.5477413250438197,0.40505967263333176,7.461809058509374,-3.0566609358274377,11.925184000575804,-6.1618280170274,14.032902282575378,1.42,None
