iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,hypotheses
1,-5.0,0.0,5.0,10.0,-3.0,2.0,-10.0,15.0,0.0,-20.0,8.0,18.0,-15.0,7.0,12.0,4.333,Exploratory Central Region
2,15.0,18.0,12.0,10.0,17.0,15.0,19.0,20.0,13.0,19.0,12.0,16.0,18.0,14.0,20.0,2.735,High Positive Extremes
3,-30.0,-25.0,-20.0,-15.0,-10.0,-5.0,-30.0,-28.0,-29.0,-30.0,-25.0,-20.0,-15.0,-10.0,-5.0,2.205,High Negative Extremes
4,-10.0,-5.0,0.0,5.0,10.0,-10.0,-5.0,0.0,5.0,10.0,-3.0,2.0,1.0,-4.0,3.0,7.976,Balanced Mid-Range
5,-30.0,20.0,-30.0,20.0,-30.0,20.0,-30.0,20.0,-30.0,20.0,-30.0,20.0,-30.0,20.0,-30.0,2.06,Mixed Extremes
6,-15.982957320146458,8.445933682800444,-22.988071674770715,14.255454675320976,-19.53034603069024,-26.335603562753985,-13.801030863224561,14.154580103155546,-16.446954299920172,-29.991922815121274,-27.99319503297554,4.911457381671667,-14.940783809470977,14.307257376102193,9.057284308696282,1.034,None
7,-9.32653672208552,-5.376963699858651,2.099069329286366,5.532441220859621,8.632478608945506,-7.42165561958287,-6.32986734668541,1.9879366556010003,5.022762991529144,5.3948305905169045,0.4461508356010555,5.014505811265211,-2.1887004839956075,-3.203402116567782,4.144930914386183,6.972,None
8,-3.0,0.0,3.0,6.0,10.0,-5.0,-2.0,1.0,4.0,2.0,0.0,4.0,-1.0,2.0,5.0,10.785,Refined Balanced Mid-Range
9,12.0,15.0,10.0,7.0,18.0,17.0,16.0,19.0,14.0,11.0,13.0,16.0,9.0,14.0,19.0,3.059,Exploratory Positive Region
10,-10.0,-8.0,-5.0,3.0,5.0,-4.0,-2.0,6.0,8.0,-1.0,1.0,0.0,3.0,1.0,4.0,9.343,Negative Interaction Exploration
11,-5.0,5.0,-3.0,8.0,-4.0,6.0,-1.0,3.0,9.0,2.0,4.0,1.0,7.0,-2.0,-3.0,9.567,Diverse Mixed Strategy
12,-30.0,2.0,-20.0,15.0,-10.0,5.0,-30.0,20.0,-30.0,15.0,-5.0,5.0,-3.0,10.0,4.0,2.635,Conditional Extremes Check
13,-0.5360578065948045,2.5626023355775627,-0.3980123071666237,5.309909994731797,8.80876870065149,-3.079141685447233,2.2956984867233534,-0.02043024920445991,5.147966235401233,0.9274179322016173,-1.5179479631406172,-0.5261650489511894,3.9002155864052703,4.544283993468726,3.204501036253356,9.706,None
14,-3.0,0.0,2.0,6.0,10.0,-5.0,1.0,5.0,3.0,2.0,0.0,4.0,-1.0,2.0,6.0,10.506,Optimized Central Peak
15,10.0,15.0,8.0,5.0,16.0,14.0,10.0,18.0,12.0,11.0,9.0,15.0,10.0,14.0,18.0,3.473,Positive Value Exploration
16,-7.0,-2.0,1.0,4.0,6.0,-1.0,0.0,5.0,8.0,1.0,2.0,3.0,0.0,1.0,3.0,11.243,Refined Negative Exploration
17,18.0,19.0,15.0,18.0,19.0,12.0,16.0,19.0,17.0,14.0,15.0,18.0,19.0,16.0,20.0,2.594,High Positive Drive
18,-25.0,5.0,-10.0,15.0,-5.0,10.0,-20.0,10.0,-10.0,15.0,-3.0,5.0,-10.0,10.0,-5.0,3.736,Selective Extreme Check
19,-4.526189691153835,1.1384397833364361,5.95367645108366,2.37986645704113,7.7834156918428405,1.8538531922660622,2.1315426681636325,1.7679482826491884,10.523866258622936,-0.47897442672372936,2.6548320993119896,3.770961988157423,-2.1125061325610313,3.5270013365630515,2.23972049425286,8.474,None
20,-3.0,0.0,2.0,5.0,11.0,-4.0,1.0,5.0,3.0,2.0,1.0,4.0,-1.0,2.0,6.0,10.48,Central Peak Optimized
21,8.0,12.0,7.0,6.0,18.0,12.0,9.0,15.0,11.0,11.0,10.0,16.0,8.0,14.0,15.0,3.77,Enhanced Positive Configuration
22,-5.0,-3.0,1.0,4.0,7.0,-1.0,1.0,6.0,7.0,1.0,3.0,2.0,0.0,1.0,5.0,11.132,Moderate Negative/Positive Interactions
23,-2.0,1.0,2.0,5.0,12.0,-4.0,2.0,6.0,4.0,3.0,1.0,5.0,-1.0,3.0,7.0,9.62,Centralized Exploration with Minor Adjustments
24,-30.0,5.0,-20.0,15.0,-10.0,10.0,-30.0,10.0,-10.0,15.0,-5.0,5.0,-30.0,10.0,-5.0,2.664,Elimination of Extremes
25,-5.418418996648414,0.036228694865571495,-0.08229596282992031,5.976577675286034,5.24627019524113,0.07046158669896184,-0.9451913837115887,4.613386832058848,2.6924965382969237,1.0785538412058742,2.1950981394347764,1.0035047050298216,2.5582241418323193,-0.3407214664929434,1.823872082699177,11.405,None
26,-4.679117524742457,0.03389646715705343,-4.015186877733661,3.837321853563397,4.0316871204132925,-2.143418527656015,2.837262861464129,2.0679185744564745,4.6465722159545635,1.3001575365212856,3.045868155317841,2.3794902748855833,-0.7354874572980648,-2.328149297036702,1.9140815925040469,11.602,None
27,-2.671606873002682,-0.6017884805227323,-2.902754935844448,5.0831710256602225,6.621896732513224,-2.847381065642817,1.2270753379061963,6.760981299421313,6.810630683253461,0.7296370386459168,2.312405947388977,-0.527893827933185,-0.6921639024255176,-3.4217289819027914,-3.706161733173084,9.401,None
28,-2.5,0.5,2.0,5.0,11.0,-4.0,1.0,6.0,3.0,2.0,1.0,4.0,-1.0,2.5,6.5,9.135,Refined Central Peak
29,8.0,12.0,7.0,6.0,19.0,12.0,10.0,15.0,11.0,11.0,10.0,15.0,9.0,14.0,19.0,3.601,Enhanced Positive Configurations
