iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,hypotheses
1,-5.0,0.0,5.0,10.0,-5.0,0.0,10.0,-2.0,3.0,4.0,-1.0,2.0,5.0,-3.0,1.0,9.62,Central Parameter Exploration
2,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,1.995,Negative Extremes Exploration
3,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,2.312,Positive Extremes Exploration
4,-15.0,10.0,-5.0,0.0,15.0,-10.0,5.0,-20.0,20.0,3.0,-7.0,12.0,-25.0,8.0,-18.0,3.302,Mixed Extremes and Central Focus
5,-29.0,19.0,-29.0,19.0,-29.0,19.0,-29.0,19.0,-29.0,19.0,-29.0,19.0,-29.0,19.0,-29.0,2.085,Adjacent Boundaries Exploration
6,1.3580228172611442,-25.33106506369252,1.2913817996589074,-26.46016761300903,-5.47091324617487,-23.19751483425092,18.780589930187602,7.382320816552976,4.6221761515108994,12.823039990202588,-2.942481706258107,18.638663421603383,17.025119237037245,-22.33921256571771,7.508222105281455,0.851,None
7,4.628762256324457,10.886935328934356,-15.190028915520344,4.238064280681861,-29.080740588694592,-11.883433251369585,-25.87222390688246,-23.39293134804348,-21.818043269876533,-19.282435301260648,-21.801767854137132,5.849525497997099,11.315348809193544,18.300178575741477,-7.714049669539122,1.02,None
8,-4.0,1.0,6.0,10.0,-4.0,1.0,9.0,-1.0,4.0,3.0,-1.0,2.0,5.0,-3.0,2.0,9.886,Refined Central Parameter Exploration
9,-5.0,0.0,4.0,9.0,-3.0,0.0,10.0,-2.0,3.0,4.0,-1.0,2.0,6.0,-3.0,1.0,9.991,Exploration Around Previous Max
10,-29.0,5.0,-15.0,0.0,10.0,-5.0,6.0,-10.0,-25.0,0.0,2.0,8.0,-8.0,-29.0,0.0,3.156,Mixed Value Exploration
11,-10.0,2.0,4.0,7.0,-6.0,2.0,7.0,-5.0,8.0,1.0,0.0,5.0,6.0,-1.0,2.0,8.939,Vary Retained Parameters
12,-4.0,12.0,-6.0,8.0,-8.0,3.0,8.0,-4.0,10.0,-2.0,1.0,3.0,-7.0,1.0,3.0,7.675,Exploration of New Parameter Combinations
13,-1.5688901635375052,1.685959680017166,2.2394048426245536,9.538677080692782,7.023998734476222,4.050415750952157,10.136584761966335,0.7842889803412394,4.176597762362301,2.3016375479992495,-1.0738952789473333,-3.545060487929787,11.377293253491214,-2.4799934283215035,2.468138282533125,6.8,None
14,-4.0,1.0,5.0,9.0,-4.0,1.0,10.0,-1.0,4.0,3.0,-1.0,2.0,6.0,-3.0,2.0,9.886,Refined Central Peak Exploration
15,-5.0,0.5,4.0,9.0,-3.0,0.0,10.0,-2.0,3.0,4.0,-1.0,2.0,6.0,-3.0,1.0,9.648,Exploration Around High-Performing Parameters
16,-10.0,5.0,3.0,6.0,-1.0,1.0,7.0,-4.0,2.0,6.0,-2.0,3.0,5.0,-1.0,2.0,9.886,Balanced Case Mid-Range Exploration
