iteration,uncertainty
5,0.03148955851685832
6,0.5747076551507636
7,0.5379553126118813
8,0.5079818533909558
9,0.6481806597598161
10,0.6950720818156567
11,0.7605875597293548
12,1.4917222223028355
13,1.7106993332801919
14,1.9051112385096967
15,2.033760063861119
16,2.1819551198420775
17,2.2286861230280324
18,2.315331482624069
19,2.3654700495227234
20,2.732341306745528
21,2.7645880534717877
22,2.750638677216514
23,2.8175986554497396
24,2.8441672920645957
25,2.8417660890943766
26,2.803251162439456
31,2.862245967993927
32,2.9759451119585303
33,3.0455031335355223
34,3.082862491732239
35,3.2503048390939875
36,3.390055161785889
37,3.4564516282821014
38,3.507512703163701
39,3.800713034198629
40,3.8234584440022945
41,3.8647442592809034
42,3.9005254776681104
44,3.8363198338745934
45,3.856341057743419
46,3.9016058241640654
47,3.8892899760643616
48,3.9027000208498532
49,4.092485677636982
50,4.084535029511709
51,4.089103870165606
52,4.231994185067978
53,4.3085998082341
54,4.5095686390026675
55,4.508325108627811
56,4.8883692322114705
57,4.866822117433823
58,4.996298050451247
59,4.993547161413177
60,5.000615798855679
61,5.00624391119522
62,5.009291383736833
63,5.004902123273045
66,4.8949788905944756
67,4.898404112297081
68,4.901312694326497
69,4.900866625096888
70,4.901459941753713
71,4.900166401831225
72,4.89864645306722
73,4.896567669719743
74,4.893185565468543
75,4.888314628590481
76,4.882722248691283
77,4.88039804555042
78,4.845655713259802
79,4.832298836854911
80,4.828449994193629
81,4.7941312050066465
82,4.790619648782014
83,4.78587079381684
84,4.834027775254625
85,4.817123852317771
86,4.813008434413424
87,4.807530194942431
88,4.803225284580087
89,4.798227308887127
90,4.792929517091005
92,4.717722636260174
93,4.720372715970755
94,4.835839628456356
95,4.829823509450907
96,4.8229384063420095
97,4.816720896777218
98,4.81117039595382
99,4.804800817020616
100,4.79863904023588
101,4.790801637345892
102,4.7842305736363535
103,4.776620129800735
104,4.770378486547989
105,4.763109873800696
