iteration,uncertainty
5,7.8482694927108065
6,8.353104167968226
7,8.441286160973686
8,8.769047804517454
9,8.661299393128411
10,8.67973684839936
11,8.617987203377105
12,8.251406080109483
13,8.16996822362346
14,8.339620242937867
15,8.244541477458139
20,7.194910991964419
21,7.233423162443546
22,7.340836386010028
23,7.198359158567971
24,7.18873096748814
25,7.07867763261835
26,6.92295683941191
27,6.799218553249279
28,6.686645571419302
29,6.695811113425006
30,6.640853800241172
31,8.754061194022691
36,8.37910817524046
37,8.43788446717224
38,8.423307435592587
39,8.435003225823056
40,8.441333058662613
41,8.441862687854783
42,8.437952770629874
43,8.389819358259341
44,8.378896219691686
45,8.349900884506159
46,8.332992670837859
47,8.316332769773478
48,8.296934406753186
51,8.093517173697666
52,8.078880151242926
53,8.112791068893097
54,8.130238159996045
55,8.065517123849451
56,8.055850368404998
57,8.033598512110181
58,8.020103945949616
59,7.991845824634668
60,7.975948407973105
61,7.960058855320098
62,7.917363840086255
63,7.885198447929538
64,7.830784329258618
68,7.569710183290538
69,7.592838252425837
70,7.585795306783568
71,7.574474388821654
72,7.5589618921571455
73,7.542757043269217
74,7.528501885551776
75,7.516164585149568
76,7.503504946520689
77,7.48881696303942
78,7.474828161113654
79,7.458333482941685
80,7.441826487926397
81,7.424296797052437
82,7.407171572328621
84,7.373820135570792
85,7.356948538015414
86,7.339604734932179
87,7.322320784814032
88,7.297033256417877
89,7.283830299995893
90,7.255361155809895
91,7.236906685199248
92,7.217921883197948
93,7.234776615737135
94,7.219267099822392
95,7.284249556139411
96,7.287792300700714
97,7.273397612104706
98,7.215113663282303
99,7.191782122857182
100,7.17235076188891
101,7.151818745026726
102,7.1233316737928645
103,7.101020123042526
104,7.300777500706562
105,7.269753338222668
