iteration,uncertainty
5,0.6588774850584109
6,0.7852438266279048
7,1.203438192322785
8,1.5350109880786547
9,1.7389758934625825
10,1.8223095418710475
11,1.9956332070521443
12,2.0525180764780875
13,2.0379606750445194
14,2.219545240001392
15,2.1469447024913224
16,2.1581183029146014
17,2.204172838149663
18,2.2294333000801285
19,2.1876669480085265
24,2.650123916127949
25,2.6282628787851494
26,2.6134294291055964
27,2.9626462491213825
28,3.0355998928026855
29,2.997020379726884
30,3.1134874293672734
34,2.9652539285407844
35,3.628594386318101
36,4.498723648222999
37,4.921260732940194
38,5.0487011645326625
39,4.961738594445117
40,5.3840050090522755
41,5.323349864278448
42,5.310623252600936
43,5.2945471607722965
44,5.016680378417169
45,5.575138718601676
49,5.658769818149315
50,5.910123565382305
51,5.97507256382812
52,6.171776906742391
53,6.149724286809421
54,6.127342406389948
55,6.112464587911558
56,6.104295919211577
57,6.089917548231098
58,6.475836013463171
59,6.45533853526949
61,6.4435450479383976
62,6.4550895015479535
63,6.594909057979693
64,6.586950785886653
65,6.579239434254158
66,6.570560935010671
67,6.551275775227403
68,6.531929967724232
69,6.503409877964255
70,6.495261372516689
72,6.525717312478902
73,6.507724504735567
74,6.50027201636581
75,6.493442121480182
76,6.483700309837542
77,6.47199052289856
78,6.463050505865905
79,6.454548883791251
80,6.444856895395138
82,6.497623071863921
83,6.488243137276165
84,6.478591548081479
85,6.46824038097404
86,6.45813288205522
87,6.44761526916234
88,6.437022795349708
89,6.4253472525362625
91,6.632126782518762
92,6.77868076057265
93,6.768391119012266
94,6.757706479922315
95,6.7466406695351395
97,6.735233931579223
98,6.721903824414298
99,6.711197929992239
100,6.700662780294804
101,6.6903731313132475
102,6.680112240444397
104,6.645050012858756
105,6.6343118662465335
