iteration,uncertainty
5,2.652274495598071
6,2.47755087401517
7,2.0657415002109025
8,2.3246724331909245
9,2.262708298473746
10,2.9031714193156266
11,3.0141907897021496
12,3.1333170409269604
13,3.1513338392129424
14,3.988630948189219
15,3.8602288701150873
16,3.763777964565301
17,3.757554213112904
18,3.7137827914591552
19,3.622266564922421
20,3.802922592694666
21,3.8290628655993872
25,3.6051948033535473
26,3.6647584152956107
27,3.716050937009138
28,3.8905343379051223
29,3.9649616137825134
30,4.016921422944604
31,4.685593125148969
32,4.708245260975686
33,4.63647534030617
34,4.6002802042755855
35,4.756491710047974
36,4.74983296489934
37,4.658181424464386
38,4.754944925599758
39,4.839412541379951
43,4.67142837417517
44,4.746101145242622
45,4.824979078764818
46,4.849011994821476
47,4.846833128259383
48,4.86249338079741
49,4.874451653011213
50,5.03636833071258
51,5.046339178522243
52,5.009690035183443
53,5.002063896493677
54,5.002965216045131
55,5.017703785689546
56,5.00235760214724
57,5.049384410969452
58,5.057885870489942
59,5.06690925105883
60,5.093327487758882
61,5.27782611914332
62,5.282731631301294
63,5.28894591098066
64,5.287127839431235
65,5.288677017955401
66,5.287526786462667
67,5.267709548025369
68,5.231925692558486
69,5.231295260477177
70,5.205382405131322
71,5.203275433260535
72,5.182379571305275
73,5.212754483806777
76,5.097651143802535
77,5.191149500105847
78,5.158987709976538
79,5.141142986960196
80,5.108971460891563
81,5.072607789925448
82,5.081643887242839
83,5.064108720437612
84,5.05654260065765
85,5.033280470626882
86,5.027269123221295
87,5.144343858984431
88,5.122311967893792
89,5.150946301591349
90,5.1199293778205
92,5.008825525966076
93,4.968604218876062
94,4.9439747296678185
95,4.914482980254942
96,4.88941538492609
97,4.841472712902306
98,4.820393806011859
99,4.805206190870345
100,4.758713481513043
101,4.721644175241214
102,4.695329183367227
103,4.6726424091789545
104,4.654434075806221
105,4.603679735438387
