iteration,uncertainty
5,4.12352082570223
6,3.846723353135179
7,3.3673825812070106
8,5.357039081861606
9,5.4783495302612035
10,5.523772481509853
11,6.009665951812189
12,6.517113513274149
13,6.689869585870824
14,6.473330712913584
15,6.503374990632874
16,6.455413069877523
17,6.371110512324389
22,5.765533301797597
23,5.688175808715254
24,5.685863533175824
25,5.6190397564657335
26,5.581508455463298
27,5.5221339515767545
28,5.408690910766484
29,5.348847740303596
30,5.292035311373591
31,5.194351323978177
32,5.122597716783004
33,5.0643665778640345
36,4.907054063354037
37,4.858059879084012
38,4.8028455719363725
39,4.740748839926658
40,4.688280461330003
41,4.672036922719943
42,4.656070429006459
43,4.60412805636443
44,4.592128354250686
45,4.706268914604727
46,4.645854406024727
47,4.593732420538802
48,4.5823878874272586
50,4.545360896147524
51,4.495047811309822
52,4.474719023824415
53,4.424884895812327
54,4.389244605792495
55,4.3385479085347125
56,4.330013129005109
57,4.305811986885854
58,4.249320104634802
59,4.202961361534594
60,4.1658636669874465
61,4.140540800804025
63,4.034117794975998
64,4.022426865372291
65,4.0093697917887
66,3.9780646187340536
67,3.9399905122342154
68,3.9027524126706297
69,3.86627788396346
70,3.855347494418207
71,3.842445291854746
72,3.834555219032676
73,3.8075647572754927
74,3.80026107544357
75,3.774773368528078
78,3.679211735316612
79,3.6353324400082476
80,3.6163729338872233
81,3.5780203837144335
82,3.5480878352599072
83,3.519768510523506
84,3.4912014453408715
85,3.475297401754267
86,3.4545659484330447
87,3.4886365215704958
88,3.4623671246085417
89,3.432382261720466
90,3.4018376065814913
91,3.4656272493394225
93,3.462622765224656
94,3.5058111489541828
95,3.45255447285376
96,3.597469618879838
97,3.662358666315436
98,3.9439480136006018
99,4.456240751539744
100,4.540529949824318
101,4.499340626908179
102,4.755553039809354
103,4.7595519700397535
104,4.752299909636318
105,4.778883086375984
