iteration,uncertainty
5,1.173756549667452
6,1.1099210490776015
7,1.0574223328336878
8,1.2019098539261188
9,1.842787373918093
10,2.218906388301492
11,2.3417296002444767
12,2.362106134526188
13,2.754494236201699
14,4.669305351745499
15,5.36749654110546
16,5.841979896073845
17,6.306835252248966
18,6.64757813256119
19,6.841543376161926
20,6.95146869278388
21,8.059259037642832
22,7.927099983107028
27,7.343032478779901
28,7.4305237218816504
29,7.428523151052522
30,7.37591699760481
31,7.300547052405942
32,7.4634495163770245
33,7.508966271323012
34,7.502834556624785
35,7.427902768708719
36,7.437704012141263
37,7.346859941168562
38,7.255172084586148
39,7.327465269213624
40,7.202244496992676
41,7.329204908802397
42,7.559940539694665
43,7.576648207024107
44,7.57907210938491
45,7.239479391898721
46,7.421224713302898
47,7.357591311094811
48,7.766258547820643
49,7.285727270297347
50,7.2865026740892125
51,7.284907014814843
55,7.063949350820352
56,7.05957698072687
57,7.060382513745867
58,7.059486302239312
59,7.002861430343541
60,6.994845807240673
61,7.00330696720104
62,7.004347421010962
63,6.990209075061037
64,7.238158804506273
65,7.2341703196727964
66,7.232887744794705
71,6.981369583417851
72,6.979606613404486
73,6.976608787561912
74,6.9863378637268765
75,6.992374514016234
76,6.997233385826906
77,6.9926827414717465
78,6.991350786956476
79,7.035056062231703
80,7.0155659338481415
81,7.091933419588607
83,7.130314058856934
84,7.133069119314127
85,7.134704759272249
86,7.118062915037975
87,7.11840354674543
88,7.108047303695672
89,7.107693129302503
90,7.077506541858509
91,7.064682465989884
92,7.063944098328477
96,6.8778582070428005
97,6.888352719502626
98,6.887607598046324
99,6.888510472723828
100,6.886891278266285
101,6.886328716816743
102,6.883380386451175
103,6.879437044734806
104,6.849584293214785
105,6.828644384541892
