iteration,uncertainty
5,5.830456585894452
6,5.191844225369911
7,5.639851417535997
8,5.851847195903252
9,5.956422537482056
10,6.118834539749569
11,5.930447245974603
12,6.0414720768840295
13,6.066658821656251
14,6.057886971119764
15,5.959548375468886
16,5.922705697162864
17,5.78006313868599
18,5.740907374527496
19,5.455842446201171
24,5.167486539953609
25,5.130371952916168
26,5.098465656489495
27,5.0288378791382335
28,4.995711105510432
29,4.965533950186974
30,4.8636113076441605
31,4.773147074581412
32,4.703548130833933
33,4.615103054522291
34,4.74580056486411
38,4.865636520410769
39,4.832927243619486
40,4.811370037712274
41,4.777208610385702
42,4.737203912980922
43,4.709873059039229
44,4.685395435952973
45,4.647595518993619
46,4.622604512882046
47,4.597809951373426
48,4.575654997564182
49,4.833588226531622
50,5.356582497210165
51,5.589770537133874
52,5.717157087545131
53,5.789053174078667
54,6.313286158381947
55,6.650754300009716
56,6.742413152488276
57,6.692977013998556
58,6.620187129714744
59,6.594016885818427
60,6.565402168698117
61,6.551649178897016
62,6.46740996239768
63,6.633961923685782
64,6.596325166258757
65,6.732391384530705
66,6.71048407887012
67,6.682931614318313
71,6.5290347675920115
72,6.495151951103955
73,6.471281347620067
74,6.44675204454761
75,7.049025355561284
76,7.109873735253722
77,7.081717482853841
78,7.061294703419384
79,7.040874587510555
80,7.02257346973751
81,7.004837359493264
82,7.208147927252534
83,7.187287196735863
86,7.062942960749517
87,7.054694719679714
88,7.035749710033544
89,7.012520348791949
90,6.986779146250112
91,6.965204251178011
92,6.94948865400714
93,7.893036806383611
94,7.991243704465848
95,8.0188748648938
96,8.010059348510433
97,7.988278743828665
98,8.013859079641744
99,7.954370455212574
100,7.9187225180294565
101,7.87810442854451
102,7.83920474176101
103,7.950420320955334
104,7.911255422064749
105,7.879361155178734
