iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,target,hypotheses
1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,511.883,Positive Extremes
2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,579.081,Negative Extremes
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.347,Center Exploration
4,10.0,-10.0,10.0,-10.0,10.0,-10.0,10.0,-10.0,10.0,-10.0,205.176,Mixed Extremes
5,5.0,4.0,3.0,2.0,1.0,0.0,-1.0,-2.0,-3.0,-4.0,778.044,Diagonal Exploration
6,-0.8712243576998092,3.963380871869445,-1.9026853570322164,2.931892043485562,-2.934097809439523,1.9004707947685466,-3.965608726719945,0.8690124935983784,-4.997045577516886,-0.16242463906978977,777.842,None
7,-0.18267972530116647,3.099450767406294,0.2766358005996539,2.0438252521771294,-9.003908266575163,4.433486669946076,-0.9544453986719289,-0.7284838307210394,4.890412511353576,-4.094268943372071,765.533,None
8,-1.9903835171664828,7.023998640730533,0.24969330989683586,-3.631622488355765,-4.822957434611199,-4.359117070033426,2.4225703071228404,9.056736281277711,-2.0467708568213494,-2.1561126422824737,736.788,None
9,-0.26684416842227066,7.76092607273139,1.7210605577865365,-1.3328477812782396,-2.907313410887342,-3.0838074699873053,3.701937734905723,9.432021347414551,0.7726329352694705,-2.0292034953731353,736.284,None
10,-2.36203637709459,-1.221873455226257,-9.52951965193932,9.553315477072463,-0.9607761538497047,2.198481728237039,7.861455394218173,-1.9707052262861005,-3.0468318293381023,-1.0769246318715586,673.517,None
11,-2.826146981301509,1.5354126754631483,6.028899464461205,-2.75731798506601,-0.35258161453503606,3.3171192417618003,-10.0,0.5715563031674546,1.3701193444040518,4.095043505110741,691.255,None
12,8.785285437448971,0.3219925188098516,-5.809475799514735,-1.0137567813532444,-4.325658665950528,0.5315245240806987,-3.108177219079074,3.0280820419283576,-0.5465811136602168,1.099462126352512,742.268,None
13,-0.5376908370521213,8.552046036228507,-1.4166960982163834,-0.40789622358601424,-3.571164216490769,-2.3375347097991734,1.3025583225253765,-5.997791265781631,-0.5451819726012668,3.6799489169053867,740.559,None
14,-1.1923755120268658,2.707422183487107,-1.5130431533414574,-3.9722726383690325,0.5329326227782446,8.29927020435821,1.330451520168248,1.3510634677915154,-3.842054811394407,-4.939180805926106,782.456,None
15,0.3725860207385503,-2.2700722903957513,4.905299406871786,0.8027386678383002,-5.737193997188889,4.135567194083345,2.9402724462603973,1.7032647356406374,-6.958280383286802,-0.5027774158467724,729.66,None
16,-2.3078068604106723,3.5909534676813726,-3.8687075711112002,1.588685464679776,3.121873591864894,1.051194431659875,-3.8654848225391825,2.34610307266371,1.5105691794743061,-6.906671404929976,786.394,None
17,-10.0,10.0,-10.0,-10.0,10.0,10.0,-7.274568595119089,10.0,-10.0,-10.0,232.936,None
