iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,target,hypotheses
1,8.0,7.5,9.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,738.905,Positive Extremes
2,-8.0,-7.5,-9.0,-6.0,-5.0,-4.0,-3.0,-2.0,-1.0,0.0,696.709,Negative Extremes
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.347,Balanced Midpoint
4,10.0,-10.0,10.0,-10.0,10.0,-10.0,10.0,-10.0,10.0,-10.0,205.176,Alternating Extremes
5,3.5,-2.1,4.7,-5.3,1.2,-6.8,2.4,-3.9,0.5,-1.5,738.42,Random Sampling
6,1.8213571200220409,5.906885238076883,4.7493658024619885,-1.550104088798956,-4.116578835779829,-5.4357850298537524,-2.0911443010000226,0.3114357409091633,-6.852508462546747,4.964027429460494,717.834,None
7,0.5699315588562577,3.159929783648156,0.46172731898250063,0.15207285539023552,-0.6615742165470024,-0.694115414490831,-3.0244026137336055,2.9780772728145273,1.2877244501604341,2.44430963213253,795.674,None
8,0.046748300558495645,2.3719684835613313,-5.22139455501809,0.7035715323916337,-0.529734158888103,9.994425137805017,8.723877517360263,9.998057537838118,3.697737515355169,6.4241810481133035,658.913,None
9,-1.3279346002149912,2.315962978722952,1.6920084594035858,7.494324789382914,2.4416642946707654,-0.3418175907279431,-10.0,-2.945023889207086,0.9680619932901001,-5.275093970017342,706.807,None
10,6.053984499660202,-3.1118116323353173,2.4098995666045284,-5.6791971096499605,1.4044845463601365,5.467365709156052,-6.543157149536068,1.1904564799792887,-2.091351003863494,3.188628107501812,698.327,None
11,-1.101903476132499,5.579597510851036,-0.63084476837429,2.8856573418911244,-4.011203345650311,-6.500918468933782,4.119879006965014,1.190896258515701,4.692878293763384,-1.94156259347758,741.96,None
12,-5.267169070080615,1.343216537826303,2.289659625653722,0.6609217152819061,7.569303622055136,-4.179194474067357,0.8799029951761682,1.743013782328907,-0.27804278528410303,4.919220111164788,783.815,None
13,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,806.021,Central Exploration
14,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,804.062,Slight Negative Perturbation
