iteration,AcidRed871_0gL,L-Cysteine-100gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
1,1.0,0.5,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.03
2,0.0,1.0,1.0,1.0,0.5,4.0,0.0,0.0,0.5,0.0,0.02
3,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,8.63
4,0.0,0.0,0.5,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.02
5,0.0,0.5,0.75,0.0,0.5,3.2,0.5,0.5,0.25,0.5,0.03
6,0.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,10.68
7,0.0,2.5,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,4.49
8,0.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,11.21
9,0.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,10.68
10,0.0,2.5,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,4.49
11,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,19.02
12,0.0,2.5,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,13.6
13,0.0,2.0,0.0,1.5,0.0,4.0,0.0,0.0,0.0,0.0,7.94
14,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,19.02
15,0.0,2.5,0.0,1.0,0.5,4.0,0.0,0.0,0.0,0.0,13.42
16,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,6.31
17,0.0,2.5,0.0,1.0,0.5,4.0,0.0,0.0,0.25,0.0,8.95
18,0.0,2.5,0.0,1.0,0.75,4.0,0.0,0.0,0.0,0.0,13.95
19,0.0,2.5,0.0,1.0,0.75,4.0,0.0,0.0,0.5,0.0,3.74
20,0.0,2.0,0.0,1.5,0.5,4.0,0.0,0.0,0.0,0.0,16.48
21,0.0,2.5,0.0,1.75,0.25,4.0,0.0,0.0,0.0,0.0,8.48
22,0.0,2.0,0.0,1.25,0.5,4.0,0.0,0.0,0.0,0.0,16.72
23,0.0,2.5,0.0,2.0,0.25,4.0,0.0,0.0,0.0,0.0,7.14
24,0.0,2.5,0.0,1.0,0.5,4.0,0.0,0.0,0.0,0.0,13.42
25,0.0,2.5,0.0,1.0,0.5,4.0,0.0,0.0,0.25,0.0,8.95
26,0.0,2.0,0.0,1.5,0.5,4.0,0.0,0.0,0.0,0.0,16.48
27,0.0,2.5,0.0,1.25,0.5,4.0,0.0,0.0,0.0,0.0,13.04
28,0.0,2.0,0.0,0.75,0.5,4.0,0.0,0.0,0.0,0.0,15.3
29,0.0,2.5,0.0,1.0,0.75,4.0,0.0,0.0,0.25,0.0,9.57
30,0.0,2.5,0.0,1.5,0.5,4.0,0.0,0.0,0.0,0.0,12.17
31,0.0,2.0,0.0,0.5,0.5,4.0,0.0,0.0,0.0,0.0,13.69
32,0.0,2.5,0.0,0.75,0.5,4.0,0.0,0.0,0.0,0.0,13.2
33,0.0,2.0,0.0,0.25,0.5,4.0,0.0,0.0,0.0,0.0,11.96
34,0.0,2.5,0.0,0.5,0.5,4.0,0.0,0.0,0.25,0.0,8.44
35,0.0,2.5,0.0,0.5,0.5,4.0,0.0,0.0,0.0,0.0,12.43
36,0.0,2.0,0.0,1.0,0.5,4.0,0.0,0.0,0.0,0.0,16.35
37,0.0,2.5,0.0,0.5,0.75,4.0,0.0,0.0,0.5,0.0,3.74
38,0.0,2.5,0.0,0.25,0.5,4.0,0.0,0.0,0.0,0.0,11.36
39,0.0,2.0,0.0,1.75,0.5,4.0,0.0,0.0,0.0,0.0,15.58
40,0.0,2.0,0.0,0.75,0.75,4.0,0.0,0.0,0.0,0.0,17.57
41,0.0,2.5,0.0,0.5,0.75,4.0,0.0,0.0,0.0,0.0,13.22
42,0.0,2.0,0.0,0.5,0.75,4.0,0.0,0.0,0.0,0.0,15.87
43,0.0,2.0,0.0,0.5,0.75,4.0,0.0,0.0,0.25,0.0,11.11
44,0.0,2.5,0.0,1.0,0.5,4.0,0.0,0.0,0.5,0.0,3.4
45,0.0,2.5,0.0,0.25,0.75,4.0,0.0,0.0,0.0,0.0,12.63
46,0.0,2.0,0.0,0.25,0.75,4.0,0.0,0.0,0.0,0.0,13.87
47,0.0,2.5,0.0,0.75,1.0,4.0,0.0,0.0,0.0,0.0,14.04
48,0.0,2.0,0.0,1.0,0.75,4.0,0.0,0.0,0.0,0.0,18.64
49,0.0,2.0,0.0,0.5,0.5,4.0,0.0,0.0,0.5,0.0,4.22
50,0.0,2.5,0.0,0.5,1.0,4.0,0.0,0.0,0.0,0.0,14.34
51,0.0,2.0,0.0,0.75,0.5,4.0,0.0,0.0,0.5,0.0,4.57
52,0.0,2.5,0.0,0.0,0.75,4.0,0.0,0.0,0.0,0.0,11.83
53,0.0,2.5,0.0,0.75,0.5,4.0,0.0,0.0,0.25,0.0,8.86
54,0.0,2.5,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,14.11
55,0.0,2.0,0.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,15.0
56,0.0,2.0,0.0,1.0,0.5,4.0,0.0,0.0,0.5,0.0,4.76
57,0.0,2.5,0.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,14.49
58,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,12.83
