iteration,AcidRed871_0gL,L-Cysteine-100gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
1,1.0,1.5,1.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.01
2,0.0,0.0,0.5,0.5,0.5,3.0,0.0,0.0,0.0,1.5,0.09
3,0.75,0.0,0.75,0.75,0.0,3.2,0.0,0.25,0.0,0.75,0.02
4,0.25,0.75,0.5,0.75,0.0,1.2,0.5,0.0,0.5,0.25,0.04
5,0.5,0.75,0.5,0.0,0.0,3.0,0.5,0.5,0.25,0.5,0.07
6,0.0,1.0,1.0,0.5,0.0,3.0,0.0,0.0,0.0,0.5,0.04
7,0.0,1.5,0.0,0.5,0.0,3.0,0.0,0.0,0.0,1.0,9.1
8,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.88
9,0.0,2.0,0.0,0.5,0.0,3.0,0.0,0.0,0.0,0.5,8.77
10,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,6.08
11,0.0,1.5,0.0,0.5,0.0,3.0,0.0,0.0,0.0,1.5,9.66
12,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,8.32
13,0.0,2.0,0.0,0.5,0.0,3.0,0.0,0.0,0.0,2.0,10.13
14,0.0,1.5,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,6.05
15,0.0,2.0,0.0,0.75,0.0,3.0,0.0,0.0,0.0,0.0,8.19
16,0.0,2.0,0.0,0.5,0.0,3.0,0.0,0.0,0.0,1.5,10.21
17,0.0,1.5,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.5,7.12
18,0.0,2.0,0.0,1.5,0.0,3.0,0.0,0.0,0.0,1.0,6.81
19,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.5,8.86
20,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,7.43
21,0.0,2.0,0.0,1.5,0.0,3.0,0.0,0.0,0.0,0.0,7.52
22,0.0,2.0,0.0,0.5,0.0,3.0,0.0,0.0,0.0,1.0,9.7
23,0.0,2.0,0.0,0.5,0.0,3.0,0.0,0.0,0.0,2.5,9.13
24,0.0,2.0,0.0,1.75,0.0,3.0,0.0,0.0,0.0,0.0,6.86
25,0.0,1.5,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.5,6.97
26,0.0,2.0,0.0,0.75,0.0,3.0,0.0,0.0,0.0,2.0,9.05
27,0.0,2.0,0.0,1.25,0.0,3.0,0.0,0.0,0.0,1.0,7.77
28,0.0,2.0,0.0,0.75,0.0,3.0,0.0,0.0,0.0,1.75,9.42
29,0.0,1.5,0.0,0.5,0.0,3.0,0.0,0.0,0.0,2.0,8.8
30,0.0,1.75,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,6.88
31,0.0,2.0,0.0,0.75,0.0,3.0,0.0,0.0,0.0,1.5,9.56
32,0.0,2.0,0.0,0.5,0.0,3.0,0.0,0.0,0.0,0.5,8.77
33,0.0,1.5,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,7.44
34,0.0,2.0,0.0,0.75,0.0,3.0,0.0,0.0,0.0,0.25,8.73
35,0.0,2.0,0.0,1.25,0.0,3.0,0.0,0.0,0.0,0.0,8.05
36,0.0,1.5,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.5,7.12
