iteration,AcidRed871_0gL,L-Cysteine-100gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
1,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03
2,0.0,0.5,0.0,2.0,1.5,1.0,0.5,0.0,0.0,0.5,1.09
3,0.5,0.0,0.5,2.0,1.5,1.0,0.0,0.5,0.0,0.0,0.0
4,0.5,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0
5,0.5,0.25,0.5,0.75,0.0,1.2,0.0,0.5,0.5,0.75,0.01
6,0.5,0.0,0.5,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01
7,0.0,0.5,0.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,1.75
8,0.0,2.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.5,4.21
9,0.0,0.0,0.5,1.5,2.0,1.0,0.0,0.0,0.0,0.0,0.01
10,0.0,2.5,0.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,4.29
11,0.0,0.5,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.77
12,0.0,0.0,0.5,1.5,2.0,1.0,0.0,0.0,0.0,0.0,0.01
13,0.0,2.5,0.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,4.29
14,0.0,0.5,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.77
15,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.16
16,0.0,2.5,0.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,6.43
17,0.0,0.5,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.77
18,0.0,1.0,0.0,1.5,2.0,1.0,0.0,0.0,0.0,0.0,1.59
19,0.0,2.5,0.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,6.43
20,0.0,0.5,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.77
21,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.16
22,0.5,2.0,0.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0.48
23,0.0,2.5,0.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,6.43
24,0.0,0.5,0.5,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09
25,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.16
26,0.5,2.0,0.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0.48
27,0.0,2.5,0.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,6.43
28,0.0,0.0,0.5,1.5,1.5,1.0,0.0,0.0,0.0,0.0,0.02
29,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.16
30,0.5,2.0,0.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0.48
31,0.0,2.5,0.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,6.43
32,0.0,0.0,0.5,1.5,1.5,1.0,0.0,0.0,0.0,0.0,0.02
33,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.16
34,0.5,2.0,0.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.42
35,0.0,2.0,0.0,1.5,1.5,1.0,0.0,0.0,0.0,0.0,3.61
36,0.0,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.13
37,0.0,0.0,0.5,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.05
38,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.16
39,0.0,2.0,0.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,4.23
40,0.0,2.5,0.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,6.43
