iteration,tilt,azimuth,system_capacity,dc_ac_ratio,target
1,321.42965451696057,1.1659899026505889,16.603353338098806,3.752696315272491,1.23
2,38.75640477694846,1.29752603210312,11.06652988166361,37.69266857009889,0.15
3,120.74682573839851,1.311259716098045,9.324687096068608,66.22938957138211,1.63
4,186.4931083197368,1.2894293001130783,13.261746822016285,89.12018442360747,2.5
5,295.1489508918629,1.2066004674080903,17.64908544892592,74.13834893134691,0.4
6,121.22819855561366,1.3871010769914014,6.9549423694937005,65.14769199178853,1.55
7,154.8957404873472,1.2303514771210566,19.27737405180153,87.18338859115046,2.66
8,189.1740483041164,1.1986620384253024,19.6113203659858,29.422388221356027,2.6
9,226.26338356590463,1.0122396811003749,1.279918986547389,1.3205556730394463,0.99
10,172.0637795697835,1.327521174975855,19.655027931743955,52.80190065024768,2.93
11,144.41150218177592,1.1260560294829784,19.918164492459805,0.4489332463544127,1.51
12,193.8674678230892,1.1892705211524568,19.63177097420976,56.10961752432095,3.03
13,192.98912677476105,1.3889792274668016,1.2479490868509957,50.94313748935756,1.96
14,218.9383017396429,1.482311516825804,19.75147503379124,81.77220977548757,2.27
15,183.5218877677953,1.1563059126014432,19.85276871445945,62.21615973847637,3.17
16,186.5170713070524,1.0191840391399836,19.592472196289947,72.66602718298367,3.29
17,359.52154912361146,1.3146725949218228,3.4783632878530657,89.36574038926862,0.02
18,0.1624267289564329,1.0887220345322484,17.47862270003527,89.47568399512616,0.03
19,167.86296159197803,1.0045748114851007,19.610625940467344,75.3350502481231,3.26
20,176.22758566116798,1.3333014776206498,19.891560289990604,80.05254618794102,2.95
21,150.7116849660493,1.1542746853540309,19.901384893761524,64.85608856515279,2.88
22,0.2129538098047678,1.0762329359190042,16.306855388289463,0.3405038818103756,1.39
23,359.3560637216834,1.0475301177469132,2.323927949194876,0.5733950701591539,0.96
24,89.3245624331077,1.061279889793782,1.6634466221616293,0.2814977726185463,0.96
25,166.7014539259935,1.175052981827027,3.5907344604836,71.91510600824789,2.13
26,79.50170448974846,1.1967973952885855,16.674469159784678,89.58850306947713,0.66
27,227.82853673860345,1.006349073929489,19.64285039043293,44.119765170947566,2.53
28,272.18831816018377,1.440665170538181,19.526893268561988,5.481156606512384,1.34
29,202.2814552414937,1.0090954341256646,19.76200503979528,70.01807090323233,3.14
30,181.0939143142248,1.0744052824688064,18.1434828996108,0.2701463361127376,1.48
31,169.2113361631305,1.342704767661295,19.34804196550535,67.88625036154176,2.94
32,152.64550351099967,1.4786232823179222,19.60523164727232,37.56120226491778,2.46
33,246.65629986086068,1.2532473862649638,1.973108109053121,58.39963605824844,1.26
34,204.67098519196668,1.0022320798628588,1.030890101712603,83.96093530143457,1.8
35,168.12890912334612,1.3675458854972369,1.826135990512349,29.218307244413936,1.72
36,210.0706622202904,1.3066701203395734,19.863853778380733,38.1942014688152,2.54
37,117.99976114142402,1.302472261106302,19.85261574364792,36.08624806545036,1.96
38,193.4436704929899,1.3216228776768186,19.93672446447505,78.64854729214242,2.9
39,214.4377194267212,1.150546571283257,18.93248462663449,58.17873389968474,2.7
40,193.9256881123227,1.2599374585003034,17.488490468547575,66.0372720803764,2.87
41,358.4151561198286,1.3155770068415928,16.554743365778286,40.23874331565353,0.0
42,184.618375253978,1.1772647941735466,18.891638427583707,44.98257546374013,2.93
43,245.2987724588254,1.3717941994284006,19.459970579701164,29.538011889202647,1.8
44,131.62166679585434,1.1437527661862943,2.285215462334212,89.73631861073324,1.39
45,296.65916575283694,1.0061137934097355,1.1395626636016964,26.114984882404965,0.58
46,158.22186310506908,1.336083910325851,19.0803404869575,73.65371202575943,2.78
47,134.15005141985193,1.3029305915041751,19.49773361436013,55.76300244906219,2.38
48,250.501359733906,1.301853030412779,18.742920499833566,88.58229714989116,1.4
49,51.81660897890975,1.330734708702116,19.594981216263925,0.1505149794181925,1.39
50,88.47018791856763,1.2396556381718422,19.58923946879772,45.05320175549042,1.28
51,129.36196853063504,1.156026037252278,1.872429289468808,25.02129235879809,1.39
52,171.9051211124431,1.0346678890765029,2.720934656589767,89.1260186430941,2.0
53,151.3586143414648,1.18978850089232,19.9014069602938,50.31050744556716,2.81
54,170.94976175456137,1.201745975098158,19.505236683086583,37.88784653985893,2.8
55,221.79868832582443,1.2547545066315546,1.1030022014519234,36.21632197149904,1.57
56,176.19602260761215,1.4441159388351466,19.855730704337542,70.68513984632497,2.92
57,171.84417182974084,1.0428207393635467,19.78590244329572,89.64217493369834,3.06
58,1.489202536696217,1.0129957590163023,1.715958877629323,38.96705244106829,0.0
59,166.60106746874567,1.1856202712099877,19.008763857319583,85.48402950500967,2.89
60,44.25831181644908,1.361202663327641,3.780335880564998,89.17625239338852,0.04
61,152.71818042545783,1.3348163188357494,1.499202937738728,50.36392673304803,1.86
62,133.92950333058852,1.4308606514276652,19.936792868199355,83.61957159597947,2.11
63,210.0772772619152,1.1497714976188658,19.929523660079987,12.781952135341315,2.0
64,115.80620042206988,1.3409294468000166,18.7856358729223,0.5753703757384787,1.38
65,209.76534416145697,1.002260581955231,19.524180736826228,68.3017229470178,2.98
66,186.74553100846225,1.1812758804326196,19.717215306274543,67.73916879741,3.13
67,29.79866031539625,1.0717994177677297,2.861234855292176,0.3969957001726787,0.98
68,235.7172473016932,1.454666756405528,19.70244631055598,60.89867854028508,2.03
