iteration,irrad,tmin,tmax,vap,wind,rain,wav,SMLIM,target,hypotheses
1,4000.0,15.0,25.0,2.0,1.0,5.0,50.0,0.5,4.22,Moderate Irradiance and Temperature
2,7000.0,10.0,30.0,3.0,0.5,2.0,70.0,0.7,8.8,High Irradiance with Optimal Moisture
3,3000.0,5.0,20.0,5.0,0.2,10.0,80.0,0.6,2.63,Cool Temperatures with High Humidity
4,5000.0,12.0,22.0,4.0,1.5,3.0,60.0,0.4,6.77,Balanced Conditions for Growth
5,6000.0,18.0,35.0,2.0,0.1,1.0,40.0,0.3,5.93,High Temperature and Low Wind
6,7417.82085094645,8.270573320284676,27.080325407293557,1.659210562007704,0.4026244698615067,11.247736873344769,92.1318341162522,0.027779795871209045,9.63,None
7,7002.151209428202,16.975253806274438,35.07065688132556,9.486114227601474,1.1123079114286831,5.941842550537604,63.74068777002431,0.8342525496843867,6.89,None
8,6998.903671447599,24.402505079869762,39.72746290818549,2.1549132290249804,0.17994072848999787,0.5970248383925103,65.53513006029135,0.8956777028717094,3.62,None
9,1260.523406649412,-17.688452634639326,0.11089459279617486,1.171393600114607,1.4695008087515038,1.608986124458307,22.466962162789716,0.7521837063183092,0.41,None
10,4996.5808167046625,19.421441979989858,20.56329845495388,0.7841009064567819,3.302840463728061,10.32450478209885,51.496643041015,0.6084806171341648,6.44,None
11,7415.657728674184,6.185008939903241,25.474192447864155,1.3302963786099098,0.7012804451450438,9.398302824101716,93.15360807861916,0.6935938201410863,9.91,None
12,7421.636121194043,-6.774922369601079,14.368985286023033,3.0414935833648062,4.56464499459565,11.867197321736045,90.18816449186974,0.6768027070379005,0.41,None
13,7412.745800234844,18.403577261550225,29.140936456763335,5.286630325110524,3.229352342437891,0.17010411135537584,86.55212411928285,0.23452623998915256,8.27,None
14,7419.6171382058355,13.672447958700793,18.86120433308296,0.8948557585845494,1.3757284284901927,7.978637992185744,92.26071311346256,0.36029311726989866,9.99,None
15,7426.931588659508,16.314125960397618,23.841744377617346,5.619310592464466,3.385720558587846,5.583786723031792,84.63196953234323,0.9052987678032128,9.49,None
