iteration,irrad,tmin,tmax,vap,wind,rain,wav,SMLIM,target,hypotheses
1,4000.0,15.0,25.0,2.0,1.0,5.0,50.0,0.5,4.22,Moderate Irradiance and Temperature
2,7000.0,18.0,28.0,3.0,0.5,2.0,70.0,0.7,8.23,High Irradiance with Optimal Moisture
3,3000.0,10.0,20.0,5.0,1.5,10.0,60.0,0.6,2.53,Cool Temperatures with High Humidity
4,5000.0,12.0,22.0,4.0,1.0,3.0,40.0,0.4,6.77,Balanced Conditions for Growth
5,4500.0,20.0,30.0,2.0,0.2,1.0,30.0,0.3,4.47,High Temperature and Low Wind
6,6545.743055597264,13.542941371061909,26.851323273865056,3.334333501695344,3.2167006142639076,2.9667485868900747,58.42618617839516,0.0,8.5,None
7,5000.561182176637,11.669967749925632,24.037624667466545,9.169264579937922,0.8058907178968833,3.341386580302921,56.457180289347185,0.9650930211481703,6.63,None
8,6742.344617846334,-30.0,-20.0,10.0,5.0,20.0,0.0,0.0,0.41,None
9,6541.352182341986,14.022256984075916,11.69781200464459,0.8636447506352609,3.173888742080023,0.7479138117190343,50.024710374874225,0.07049096369784802,7.0,None
10,6551.885672320996,12.952262251216824,50.0,7.170237673925745,3.277071221910424,6.370643076873719,71.7625035907931,0.0,2.06,None
11,4994.644223883584,-1.1239086761249624,22.040270991541853,7.072653874992466,4.031908608360642,6.457477587297733,56.76246820693906,0.14619441394266486,0.41,None
12,7983.035295695482,12.522517012857975,36.89247695216015,7.076127304697511,1.12363944452474,2.6548450971230997,67.46172169008088,0.4979016009209368,7.6,None
13,358.88368440851434,-25.38589573200163,5.52475692522534,5.377007819043735,1.7025728408996028,5.665659299331165,60.94181422253456,0.9967814961451587,0.41,None
14,182.86177746992928,0.6132813640975137,10.311445397568399,0.45517781504089405,2.519608922505379,19.929128420365547,89.32201471789595,0.6860727321125897,0.41,None
15,7229.817361648592,-9.204019010871722,-6.23276580603487,0.7833505001073484,2.9511844726260197,0.3843520607383044,21.99400268374618,0.19046090179400654,0.41,None
16,3505.8376741801053,-0.477543848654566,23.533708786176113,5.73791096891676,0.06468988363079964,2.1039949425949045,88.31225303807118,0.3665338840286162,0.41,None
17,7607.4146056402515,-19.24165030880574,-16.03014405781703,6.758541546527214,2.550789237939761,18.02800730462222,46.5556698243356,0.8592666549105868,0.41,None
18,6542.644339502852,10.900851093141682,23.576592121357457,5.250018164435594,3.169620364454212,9.935684098623403,65.21005150333056,0.7619942795081427,9.08,None
19,6553.277561449231,16.116221963546096,25.732844567547872,9.227860772847341,1.2693919403665817,8.050845840146202,55.115428847294,0.6642954815632128,8.44,None
20,7983.005330674694,15.971097760388616,28.645658261588743,3.001826379601527,4.5392237879682495,3.8324614738028995,67.0111455316246,0.03086252297185521,9.07,None
21,5002.645359206136,8.122460949826994,9.129649801767926,5.338458012085725,2.7125879499909566,1.9786163972860193,42.529114143775104,0.04474118563152496,3.32,None
22,6541.400110110188,14.007618207615195,23.782737511527515,4.360574006195758,0.35179721468202085,16.26313468317538,62.85535727965643,0.7050096523398717,8.85,None
23,6548.39341265263,8.046088117628042,18.661020392089384,4.645595079500551,2.990501464738009,12.859666887834491,58.87259810994612,0.0,9.23,None
24,7977.389607990147,8.056032404762057,36.14270488128252,9.315663879646978,1.6521381645343785,10.474259892381422,66.90447573289468,0.980900998935019,8.68,None
25,7500.0,15.0,25.0,4.0,1.0,3.0,65.0,0.6,9.49,High Irradiance with Moderate Temperatures
26,6000.0,12.0,22.0,3.0,0.5,2.0,70.0,0.7,8.47,Moderate Irradiance with Optimal Moisture
27,6800.0,20.0,30.0,6.0,1.5,1.0,50.0,0.5,7.44,High Temperature with High Humidity
28,5000.0,14.0,24.0,4.0,1.0,3.0,60.0,0.5,6.48,Balanced Conditions for Growth
29,8000.0,18.0,26.0,5.0,0.2,2.0,55.0,0.4,9.33,Exploring Low Wind and High Irradiance
30,7990.581727214391,20.179181305585494,6.862444011510391,2.169557576290303,0.8115517030045066,15.180143574178011,70.21450794286557,0.7729885423533661,6.05,None
31,7984.5815839282395,18.555604855445743,22.059153250189574,8.982502291088315,1.6970077981566494,5.497365089130275,75.660719194714,0.42945827960555416,9.97,None
32,7968.98790541535,19.792162111864023,29.906108325140437,9.858935417513472,3.530009413803487,13.144662804171778,85.25444945215771,0.37847274408027853,8.25,None
33,7512.237608996113,19.747204618535143,14.715289172549795,5.039079614138237,2.3532402101323466,2.1313512293741743,63.734515036023666,0.7669262722305,10.02,None
