iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,hypotheses
1,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,2.312,Extreme Positive
2,-30.0,20.0,-30.0,20.0,-30.0,20.0,-30.0,20.0,-30.0,20.0,-30.0,20.0,-30.0,20.0,-30.0,2.06,Mixed Extremes
3,-5.0,-5.0,5.0,5.0,0.0,0.0,-5.0,5.0,0.0,-5.0,5.0,0.0,0.0,-5.0,5.0,10.785,Central Balance
4,-10.0,10.0,-10.0,10.0,-10.0,10.0,-10.0,10.0,-10.0,10.0,-10.0,10.0,-10.0,10.0,-10.0,4.652,Alternating Signs
5,7.2,-4.5,-15.8,6.3,0.5,3.1,-1.2,-26.7,12.5,-2.9,17.4,-14.9,4.8,-16.0,9.6,2.018,Random Variation
6,-18.998782993442916,10.185868169012132,8.015349056423432,-10.860976597689355,-24.592412201757412,-19.654922318109,-15.50191199050804,-27.26707733605387,2.3374377841121188,-3.0987925469847184,14.481094578002995,-12.469908611172738,-25.264691997176904,-14.729610264052162,-16.287542306359754,0.851,None
7,-10.076020779100254,1.2043732472639626,2.6283867174851068,6.337177169128658,0.22283111779868747,3.0344479186598363,-0.1926979642295379,13.040297049899067,2.7587232843884166,0.22271409469384196,-1.9065956233625734,-20.329054124757562,5.494492013571069,-14.235698004641451,-0.052245462200986026,4.401,None
8,-5.79325597750495,-3.815855806576288,4.425254770729786,5.459985756258962,-0.8079895132939758,0.8386392797343805,-5.593780812914684,6.697256550920197,-1.399488148253233,-3.8026786488517454,3.211751453967636,1.6881586638457369,-1.015620281150026,-3.1272768329312233,3.632371832344981,9.32,None
9,-3.9444182738722806,-7.315113707505382,7.004747907660285,4.256267479973966,1.04335669236771,-1.5018217486860683,-4.994280372138027,3.556492119102112,0.7917636768313638,-7.250763633061397,7.434496404831614,1.1387246227597998,0.4500063901949348,-5.650763655884854,7.180253991740664,7.655,None
10,-10.8396508978948,-12.508885614918682,-6.123266905755443,0.18458269562368912,10.632252967881783,-3.8103870985981345,-14.063966041468158,9.091037983617468,-1.6440863930518326,-6.261296334302404,7.816575475626884,-4.118443793224703,2.040846025095213,-7.993076589099719,-9.476235653305533,4.409,None
11,-5.398718642803779,6.136137848007905,13.426923719561096,18.292998476010396,-6.625873064546479,3.415922141785856,-7.834499955177357,-0.9163534866191156,5.4278826752194576,-6.636411225872209,-5.338845349698801,8.538686985959934,-10.32916146719883,0.23408337788335132,10.356074671052227,3.558,None
12,-10.699725152945888,-9.369526513531103,7.39567067963452,13.830405960199634,-4.868301375526354,-6.303711122446309,-4.141356285574339,3.15229406830813,-13.427677557375773,-19.923891879417994,9.698082042912894,-3.0055229225115667,0.6296571652041827,-6.713793531386276,-13.581273387156596,2.972,None
13,-5.046741594391957,2.853824523621732,7.67050509503116,15.532992477459857,-1.2923784496445876,-1.3670414383960683,-9.684878975534783,-16.0377952703755,-9.681987095180613,-11.619351474238904,0.7207048400386746,-0.4249058495504521,-4.846590665304873,-14.530687497241269,10.871686063801903,3.265,None
14,-21.86226511110249,1.959318546622324,3.824771976822717,7.384637402397082,2.065617043659209,-11.389314604543873,-5.911214964335709,4.787203724117589,0.38733034823340873,4.670894661157348,10.852090765069818,-13.058675583864854,1.1819464164775901,-6.545354363582497,8.142699768130818,3.878,None
15,-1.0510665522214424,-3.049115383762075,-8.962507882909033,9.120792750290171,-6.1302504530982524,-0.36036062286019543,4.251076635542184,8.773477757745397,4.782288669407315,4.384058489420433,-2.3432376633382397,2.157216021040554,-5.396808224518079,-7.160523222582146,12.115175720804373,6.238,None
16,-16.558760509229838,-13.843483917502287,16.43862539742704,-3.3200701033838556,3.1214997953433183,3.1621540632746346,4.665720723858442,3.327510960631848,-2.40472630434353,-7.489890111317905,-4.302821870426673,-9.50461295034492,-1.8627260846670382,4.7018040925414155,7.882060690006796,3.747,None
17,-8.42697395006757,-6.523153517652837,-2.5504228812572833,3.7865938932903234,-8.759419519078183,16.890007914051985,0.32406158535366814,10.680542127276077,0.28093444916623156,4.953111944459927,-4.040004737255117,-1.0300117271009626,3.3580049159038694,6.747609248824119,-7.549139469293081,4.918,None
18,-12.326924651007733,-7.589015996120565,1.0114576240072672,19.192112592675798,3.684338773214968,-2.030693380762145,-2.724525254854111,13.572485733325017,3.383753098745302,2.7553376693987275,-7.38197278025012,-10.664123278747734,-0.24960221126473314,-5.886786394744753,6.434758665009568,3.818,None
19,-13.650775748305257,-1.8848381545060633,10.876851803717734,13.912738011871944,-1.3700646845552882,-5.238721147831988,2.074386965885381,5.418965619832079,-0.5663399501614279,0.38350263674396246,6.946532206653387,-9.896042021298406,-1.1789457037062192,-16.099749698686583,9.714366966434,4.092,None
