iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,hypotheses
1,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,1.995,Extreme Low Parameters
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.945,Mid-Range Positive Bias
3,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,2.312,High Variance Region
4,20.0,-20.0,20.0,-20.0,20.0,-20.0,20.0,-20.0,20.0,-20.0,20.0,-20.0,20.0,-20.0,20.0,2.312,Alternating High-Low Conditions
5,-10.0,5.0,-5.0,10.0,0.0,-10.0,15.0,-5.0,0.0,10.0,-10.0,5.0,0.0,-10.0,10.0,5.774,Balanced Moderate Parameters
6,-15.982957320146458,8.445933682800444,-22.988071674770715,14.255454675320976,-19.53034603069024,-26.335603562753985,-13.801030863224561,14.154580103155546,-16.446954299920172,-29.991922815121274,-27.99319503297554,4.911457381671667,-14.940783809470977,14.307257376102193,9.057284308696282,1.034,None
7,-11.879567744945309,15.489499230061867,4.2491602452885715,-6.37026774637134,8.507542693761458,-9.684061449645245,4.606487897835848,13.320016719773164,-21.580430551413606,0.34930915816083186,-17.62430083747433,13.669809499796514,-12.12395880580128,13.385266629273076,19.619718942713796,1.384,None
8,-23.92743909164884,-19.60722487349624,-22.13640664906391,0.5394168522052212,7.328859729953173,1.9997983973180915,-15.533924457099314,-2.1120378893298053,1.145607216135712,1.7801796760444013,-16.867120916764982,13.346156466367084,-17.884148951774634,-28.260626345639164,-19.30116044826125,1.185,None
9,0.2501172511913555,-0.3015748137367051,-0.4366408523177024,1.483186228688316,-0.7326541835491036,-0.3124220399461634,1.5102467812874159,-1.4932075953309538,1.5793032464351338,1.0610827116416497,0.5684984597837065,-0.7067965751032923,1.1913163418707322,-1.5853409989453129,-0.11763328263249156,16.174,None
10,4.553746508322995,-0.04047791870887707,5.585256595081766,-11.877406997965018,-5.875555993720273,9.932094898424353,7.202487825033202,17.378623017697286,-6.672546284528849,5.16077499991875,-3.8655808519956167,10.58587570310587,-3.409319081927869,0.36537095669497077,-10.475809822068772,4.037,None
11,-1.6762451222935475,-3.170182406123857,-4.27744413135116,3.57694806164929,2.8360968479508486,6.000303184224855,7.978852189613811,-7.595409754672328,-4.154501931000905,-0.8216999726742777,3.4857510793903685,13.516739186194776,-14.389955147508127,-4.182769941800608,0.4172699576519534,5.506,None
12,-3.8402632614179772,-7.389692324196176,-8.954726296956107,-8.340335360999173,-0.41554822032483685,5.065874668905238,-2.702161643644871,2.4169935978046055,-5.088101548752878,-1.459685012506295,-11.01848566917139,-4.184883268957446,11.159507478257531,-1.5314415628105706,-14.174328942233444,5.102,None
13,3.9484609509609214,-8.783428356275426,-12.769050278424217,-13.702041476388068,1.210349081539352,4.803636574912524,5.802592587693347,4.145771623671628,-12.674141535934236,-2.235582618066573,3.76294423388552,-2.5643277500875996,2.8755384827337593,4.4834164946341915,9.33102709375337,4.817,None
14,-6.068138474975111,-1.1760118841115066,-8.344536596143673,-0.7104280011258304,-5.095984906463293,16.28013279668469,5.186459061255334,11.108159937992852,1.089113833058434,-5.9054028894400545,-12.451013841056849,-0.1398463719155778,4.986103969027667,4.6724350382739885,-6.889216129614439,5.122,None
15,-5.282786226799065,-0.038126807361511084,14.011156274218251,-0.32524574394369665,3.0878539672111103,-1.7169300069848568,-4.147569289601169,-0.4612924284487683,7.639186990087978,-4.420072405589586,-9.769097871373173,-9.345804831754663,-12.332182176442725,-0.5615662996372421,-2.2870906384379275,5.342,None
16,0.5071688889138422,-2.4240623659453355,-5.511166981805118,14.676255106641904,-2.5155739327403808,-8.995637137067071,-9.03609284871948,1.72017045375215,1.53952142244934,-2.3396725961226217,-8.124674635165043,0.12833772128003673,-7.648430965701948,2.172829705039362,-8.131938706361204,5.586,None
17,-7.4916466094711325,-8.763230544292234,1.2370774749366902,2.2573754953157206,-6.602691174179714,-9.450606511964349,2.002927973360997,3.9778697700463823,-0.24288288728966378,0.03292949749838314,2.231148594270806,0.021131568989943617,-23.608901146300838,6.535400678110271,-7.424388898844576,4.217,None
18,7.269699932658483,12.685164962236534,1.8290668481812205,-1.8793307388580764,-0.5464179914119143,8.214437353827826,-6.3192180338995065,7.550692932579118,11.825533314168908,-6.153326886259148,17.539404056078574,0.4267609320412191,-9.14928882167786,-2.6948182035442088,3.129521441610464,4.142,None
19,5.2177687813154705,9.29340419265305,5.6068976229879794,-13.663771744430836,0.6070729573118037,8.724430462251114,1.0341809944501392,-4.698402215407334,5.7148341323922835,-1.4968241669507023,6.972825422336996,-4.22193676746674,0.08260857802322974,1.7651786028962277,3.4512067564301177,6.093,None
20,1.1551247674789984,5.756817344515085,2.023007917078502,-0.863791968622099,-12.196626936792622,2.298736488419962,-1.2693072481218266,9.806589560579937,7.655196568587726,-3.8081046563148284,1.9338536613787696,2.7813326516038757,7.923357559682145,14.215818582592014,-5.178600857775152,5.886,None
21,-1.8014173696409337,-4.7059376223689355,-10.707134721680092,2.2878103577891125,-6.448351932262959,7.984144879909422,-10.706079747341398,2.1683205653398687,-15.78705879547836,-3.444183980762073,-9.528539452106468,-8.675682556535122,-9.257647996708798,7.240308438991839,3.5825523969790183,4.114,None
22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.32,Central Parameter Exploration
23,-3.0,3.0,0.0,2.0,4.0,-2.0,1.0,-3.0,2.0,-1.0,3.0,-1.0,0.5,2.0,3.0,14.199,Mixed Value Exploration
24,10.0,15.0,5.0,10.0,5.0,10.0,12.0,8.0,10.0,7.0,5.0,6.0,8.0,5.0,10.0,5.334,Positive Configuration Trial
25,0.5,-1.0,2.0,0.0,1.0,-0.5,2.5,0.5,-1.5,3.0,0.0,-1.0,2.0,1.0,-0.5,15.486,Balanced Exploration Strategy
26,15.0,10.0,15.0,5.0,10.0,5.0,10.0,2.0,10.0,-1.0,8.0,6.0,5.0,-2.0,20.0,4.775,Positive Extremes Exploration
27,4.1662002851862,-1.5965819605028528,-8.143437099411088,8.340849108294769,-4.336223464259032,0.36401500997489933,-5.90643965528378,-4.776759708724555,-3.1788915423225994,-6.307786823030483,15.116741831534632,4.997253925590286,0.05753655329809604,-2.3730039674849337,5.863076523496083,6.185,None
28,-8.437337726078994,-7.411158487530589,11.116455697758369,-7.165305524418244,10.574925191033309,-2.4190193283940076,-4.964591512715593,-0.8487576805489567,-7.8206543388113126,4.982709669882809,-8.110390424881626,9.558379115875333,-1.762699391093708,-8.625992712868118,-6.0533287591239215,4.922,None
29,5.82087119723041,-5.74006581431701,4.66617802305786,10.163928468606436,-0.23810759087682953,9.36083784741544,-11.418932891802942,-7.025481622652382,0.8698166381291834,-3.0511801272648427,-1.0742336474478265,9.354010444917748,-1.582481129304508,2.194059337844749,0.2009000156676244,6.2,None
30,-17.927033523832016,6.055628972081536,3.449940079482708,7.528416916211647,11.221061968417985,-3.2601469897722346,-6.254367198053004,3.2350544502461034,-3.9299069300225113,4.261329153671895,6.069969677249411,6.295035221421244,0.8563617367221816,-5.368689867721617,3.3795114641007302,5.079,None
31,-1.0619411887111134,-0.2998357035782959,-2.718602350994921,0.5831594192430174,-1.6252328777370266,-5.472724426279946,-9.273312073494601,1.3424835485770394,-3.1305426933706038,-0.7439735008797363,2.2567881290628478,0.8466735154668505,6.155202921474292,0.981410544655084,-18.01299680084192,6.528,None
32,11.227945669284288,-9.366154827664285,-6.513679398032892,-3.571357121600805,1.1571229578827555,-0.010267734151611307,-1.1095754615581441,5.664913998633757,5.142828618361847,-11.168699177677745,12.608192073137616,1.8743784164134851,10.609480695821723,-0.21477338621730624,5.869411943604959,5.062,None
33,-0.4525841363235159,10.574338234123623,5.004326166844628,-20.000591246351476,-0.6128451517838371,-3.9807855011767757,-3.88152508196859,2.412857522499003,-4.124401958391399,-6.934111731647413,-8.069765432835602,2.0468294013217587,-4.96366283551701,3.3085187247261416,-3.3436039933513086,5.355,None
34,-4.22154522137529,3.3236470311325803,-17.77234867511961,5.1162409173937675,1.874926682855488,3.0914673565326893,-1.541411520686193,3.471273168144151,-0.9751969718741726,-6.631428268980251,6.404629955059455,-14.508534573677425,4.303917123997131,-5.574463960020804,1.5536613336535332,4.897,None
35,-2.285638347884955,4.886256442907275,-1.2242820865876922,-8.61385993384189,0.8401531599353724,-6.968139850148155,-8.443598172088393,-6.166558119547439,-4.63837980804972,6.051737537409153,1.5644927279825858,0.696569826330812,11.189556650893039,7.422410435243428,13.042573184901634,5.492,None
36,-3.064103512982868,9.217857041886646,4.7152295621730005,-1.7210440648623155,-3.2567855696046486,-20.407713545629207,1.6170689881481728,1.5024824675148132,0.23191312677874265,-2.288102336370507,5.158411269179929,8.072058437956223,-16.036123015457704,-9.196434603050399,1.0822276681383087,4.274,None
37,-0.3898076745432739,1.141047300785619,-2.1022894941250314,-2.2833438325907416,12.132475654168708,-0.12551646465316324,-10.549404386745888,-7.156490822205235,15.66721739073455,8.64385729791232,6.22848262279151,9.270089803725782,-7.223816163391756,10.380985508536192,-1.9275299066666811,4.415,None
38,-1.481927979123455,-12.23523403662865,-4.200437642059551,-1.3059116870988206,-4.684116989593452,-10.387346027465444,-12.179992258483736,-7.043450575921664,-0.5433269812472616,8.956103242707293,8.179188890596159,6.7928660125219125,7.231375580820512,-2.917284667697423,6.130064252710845,5.024,None
39,-4.040701275347349,8.924512618678044,0.7123934055365204,-4.937516249598062,-1.2513923686326756,-3.8585725831344178,11.635470004676698,10.99937633774099,-10.635837153285607,-7.273786846680093,-0.5353309667662067,1.0136620729602903,-1.3142540067180128,3.6864765757590447,0.22230388543050594,6.168,None
40,13.131844434204517,-0.5432428932771245,-2.735932049888774,1.5006912324900732,-1.0782949282631797,5.155011516832616,-1.8079672069445003,2.0457134102203582,1.0744037818136825,-0.18736720750941416,1.3289137729763567,6.047538736101707,-5.438150468093934,-11.304924143314356,-4.517286691361889,7.1,None
41,12.244445269795698,14.18663143270097,-6.125027142324704,8.957224161032478,-3.39282131383073,-2.60620121032364,4.137694671412163,-11.325753862147199,-1.7904830879427642,-4.670871636910245,2.239840898772343,-4.096789002927384,-10.807831140718584,-11.934162025842788,-6.405018811114278,4.329,None
42,9.689365837655394,-0.9354329384064997,0.5404767546422207,-2.0992327909969184,10.428373678886551,-5.460015107940272,0.9228492268590891,-2.3390216474402727,7.242617071230889,7.137996992941943,-6.255902207301389,-9.298751284988228,-5.97845984397345,1.6520824838603758,11.794195293178475,5.578,None
43,-11.169853105049956,-0.4803365440086971,4.485082400191644,17.364625614950846,-3.5755918680387104,2.63105511528169,-6.3204741722526165,2.9427561693060937,-4.125984094244966,-13.874994399701837,1.5653178357113653,-6.2351998276403044,-8.385824445353862,-1.02069644390388,-8.440655783178364,4.246,None
44,-1.2320840687011447,-1.0599153723796775,-10.220886720585622,2.0462423057156656,1.7510089395296795,10.505078879977852,-5.193749213005184,4.894436583457178,5.269659486702238,7.598684937297442,-2.0783383908964304,2.9503665360452302,-12.249251819603046,-7.7942808668508015,-4.3333129148149645,6.072,None
45,-3.079967630551991,-18.12921085670915,-4.345820517873349,5.3129289710091925,0.6920121150793577,1.8266500982931397,8.396228349924677,-10.98565446476033,3.2598312952796675,8.641694289077783,-6.615564665431208,4.451313396104084,2.0298982088607502,-5.59444428309034,7.310566048682681,4.687,None
46,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,17.692,Refined Central Exploration
47,-2.0,2.0,-1.0,1.0,0.5,0.0,0.0,-1.5,1.5,0.5,2.0,-0.5,-1.0,2.0,1.0,16.052,Balanced Positive and Negative Mix
48,10.0,12.0,10.0,11.0,10.0,11.0,12.0,5.0,8.0,6.0,5.0,8.0,10.0,6.0,11.0,5.051,Positive Configuration Exploration
49,-10.60406831873857,-0.6460398579046362,-2.039675743501931,2.5855948643352917,-11.124902609395296,0.16655627582991528,-4.946550283732776,-0.9232116209567103,-4.811342623892823,2.542241345259157,10.087722139932467,7.159194256566508,3.0470037242891834,-11.07209189695305,-5.421642919827985,6.039,None
50,0.8398558580588329,-0.7300409332706614,9.865902757576727,3.844736674760142,17.078006136278894,4.4792766759939155,13.311273360242446,-9.085104232504417,9.185335417117244,-6.321193570436542,7.3596062731814555,-4.287011590650458,6.317686960673299,1.1497848731878477,-0.9289685403782393,4.547,None
51,1.1732828731844087,-8.852210407032182,-0.8017797246879965,5.907289021766012,-12.348893459856757,0.19256555496457395,10.357643985727037,-3.112883555658918,10.553268875169195,0.4875237409760018,-2.4576071275334535,-11.308096635199401,-9.78802794870376,-5.86170584815412,-3.982441881025622,5.021,None
52,14.952680195380886,-7.230226220722891,-8.483276187953354,-1.8008305870372894,-6.627019139369747,1.0509210563652829,5.279519986215291,-10.590517177202742,4.120328999680424,2.653193041235518,-0.413624273014392,0.9455547006920852,0.916566673132106,1.8269701803655707,-6.037465335646342,6.017,None
53,1.5624116848934655,2.0002820613615384,-4.38382755274645,-12.940928769639566,4.853564114260124,-14.606542217711645,4.167739608535946,-10.688769028717068,-7.062801419347892,-11.736371115557372,9.58179844980544,-1.033098964627328,5.651591841109969,0.8760309458744224,10.028722274761705,4.377,None
54,-0.9976750073613765,-0.09059824750085,-2.6463590105388626,-4.409286154164278,2.426029320420632,7.77114630945524,-15.185368529320177,-6.629181590336582,7.704272295002369,-14.97713718304658,9.485298324364955,-0.25258544834171914,-1.683968832936369,4.888818412048671,-2.97185095620452,4.992,None
