iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,hypotheses
1,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,1.995,Boundary Exploration - Lower Edge
2,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,9.303,Central Value Exploration
3,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,2.312,Positive Edge Exploration
4,-10.0,0.0,10.0,-10.0,0.0,10.0,-10.0,0.0,10.0,-10.0,0.0,10.0,-10.0,0.0,10.0,5.852,Balanced Exploration
5,-15.0,10.0,-5.0,15.0,-20.0,5.0,-10.0,20.0,-25.0,5.0,-15.0,20.0,10.0,-5.0,0.0,3.185,Diverse Spread Exploration
6,15.719554259703486,-20.274725704396978,-6.839107775910108,-4.698191409119303,-24.74637838092836,1.4449632895531295,-19.254629596458635,-18.80476248674859,-9.559489535901552,16.924973429499893,19.60731469435104,10.167813678842094,-1.7194064236074844,7.720771613836526,-15.455241538525318,1.138,None
7,-26.506220137484917,-19.028071126758675,-16.663207112626782,-24.701650442201256,19.851227928278256,3.01575818763682,-8.10850222985956,19.00537075571097,8.824560196042995,-16.51226927966774,5.38483548875719,-21.237295305363695,4.226272453405279,-20.17327113235814,-2.5019580185633323,1.041,None
8,7.459080614661559,8.453045603784041,-19.89063084902981,-19.001792405643275,-25.275860770168215,8.131018427089039,-5.555546192415889,-29.74456787373566,2.4455224625290697,12.045896876439784,-12.691487274747061,-20.046306174391443,-26.068271282622163,-9.502915627620968,-10.276230122269354,0.946,None
9,-6.238876742339735,-3.727202210497063,-1.415448957381632,-5.459482150215819,-3.645111893845061,-2.4609811703104616,-5.684161035137237,-3.737913307132643,-2.1932333906365304,-6.565289143416642,-4.456598300612067,-1.6976780065539294,-5.887277957363722,-3.862520105561863,-1.6957497279416434,8.472,None
10,-4.964517695310974,18.49981533955505,5.245218674738425,0.6702940456019704,-15.877622382391184,13.359860150283339,-9.960983658015962,-13.20883371325052,5.218139158679442,0.19244162753456706,13.330539733197192,4.206923257858264,-0.2877256054802686,-12.832683495067528,-11.748970223995947,2.822,None
11,-5.007312590361452,-7.377697577647698,-4.653364627349191,-3.385545657153542,-2.570815583287019,-10.253363516083631,-2.7685705374402128,-4.161153677982531,-7.620943921424634,-7.50587351466093,-8.863351387890093,-6.077386759401553,-5.080869253208669,-3.546879026603091,-4.1631246398658135,6.216,None
12,-8.361768286779025,-5.7366693103067306,-20.410937460565336,-16.451291150550198,2.2287921656715852,-18.748692674459605,-7.757580374349683,5.945957595237758,-11.997993477309528,-29.61529080160786,19.3882094119636,14.56674939325017,-16.818498628125557,4.292157988179461,-14.120503436670946,1.111,None
13,-12.499729921776137,8.726050753963406,-4.751116994666145,-23.876745915392757,-10.146777936168,3.9412393200823104,7.939374047074047,-23.458990202279942,2.133544508412996,-13.502298251924458,14.613115103464175,14.710915417920319,13.661837808101943,-20.661521912050464,-29.720865203405424,1.008,None
