iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,hypothesis
1,7.299215886599146,16.973877891271382,12.278112892543072,16.19763928180489,19.697355239691085,13.654306680540223,13.140393903335738,7.240679884975056,9.941017687375233,13.12337188341397,15.589404427412836,17.301406839911067,11.487925104320732,7.156601418364868,10.211984194124895,1.688,Exploration of Positive Extremes
2,-11.355396843976175,-0.8012041204586691,-5.923864607925026,-1.6480111592769902,2.1698665794246406,-4.422560019049975,-4.983192989077748,-11.41925439704691,-8.473426876522929,-5.001762493491559,-2.3115410966860868,-0.4438992714825627,-6.785888955715267,-11.51097649959408,-8.177826603100133,5.234,Initial Guess for Global Maximum
3,-3.4738553971063872,10.598389840741904,3.7681815492794417,9.469314729877716,14.559814139407651,5.7699193330021945,5.022409329221942,-3.5589987302481,0.36876802398642905,4.9976500106362405,8.584608883918616,11.074795909039315,2.618816710027425,-3.6812947650645516,0.7629013934398365,4.831,Balanced Approach for Global Maximum
4,0.3715280569038253,-3.701813178657808,8.066182128349775,-4.9720223255449305,19.532276579665606,-9.133840990971722,9.398797380785274,-19.6288708968487,4.454310038139266,-10.00264373729986,13.18362939831989,-3.1658565006997463,6.8449836029347715,-19.766453897799792,4.873076188934847,2.553,Midpoint Adjustment Strategy
5,-26.18458553130214,8.995939612005728,-8.079538427955324,6.173258891547064,18.899475599830133,-3.075206479478318,-4.943976817003104,-26.397443332011925,-16.57805099490644,-5.0058749587220035,3.961499806047023,10.186951805218776,-10.952943342573079,-26.703182654704744,-15.592720034600323,1.669,Global
6,-5.575750624030726,-1.7650861298221177,-3.4346314601415386,-8.130601412362234,1.5382571859673781,-5.655240620744146,-2.2803973633313177,-10.324158708130552,-8.565575259724826,-10.049252011536034,-3.303296664300513,-11.314312230811034,-6.165352805102248,-6.377689348884471,-9.763959149809812,4.875,Initial Guess for Global Maximum
7,-8.764382365797296,-4.890619151075369,-2.846850750996687,2.037623777207804,-2.346838647125317,-8.337683093382182,-5.251930264620012,-4.840107209592187,-10.440407492712442,-2.235212354571928,-3.865634809772871,-2.974000631482779,-7.168843822722149,-2.7251266484476258,-9.15368819006136,6.659,Initial Guess for Global Maximum
8,1.2165208120382136,-8.908452125717043,0.4258442645266953,-11.79745685718049,-3.3563532914514607,-2.6478866257668656,1.8932906849533655,-12.393955174923923,-2.8285929773800564,0.16645820186936433,-10.101769767845415,-6.1554294686812545,-7.209437595191335,-8.076559125052684,-10.667001788278654,5.137,Initial Guess for Global Maximum
9,0.881825884577049,-11.247932692448384,-7.823628923844289,-3.589319039459877,1.8866548645962222,-9.592515847435578,-3.28396916361992,0.5303730438139809,-11.025587502218174,-10.68037312427638,1.963144839860444,-1.034902179945819,-1.0612166315609297,-0.9293334423073887,-10.417928107091024,5.725,Initial Guess for Global Maximum
10,-8.027354335152417,-4.157850750503644,-7.31190468389642,8.347133695419046,-14.153869337582144,-2.3785317210392627,-10.771731110207956,8.950658803286842,-8.114071988598354,6.878887219023633,-8.821379408517739,6.026384407506528,-7.53494113071805,6.960890082710319,-5.518726533796644,4.487,Global
11,-6.5095112496245315,-16.69532763141475,4.726867009178184,8.262425692705225,-1.2910270853942187,-19.407704195635166,-2.0775795397704666,-5.106002556754825,-15.97172423997192,2.8835757742250356,-3.8050910470638675,-2.423142925896901,-8.654247097767465,0.9493120995673102,-15.361716512944655,3.088,Global
12,-3.2807066599749546,-1.3935470120030713,-3.7228442546555165,0.41914723849143554,-1.3922345860704064,-1.983876707143982,-3.190943247876333,-0.017513205581984062,-5.414603145320679,-1.772502160615159,-1.7826774485284096,-0.034349496429485954,-3.0582324832269268,0.06998329589073485,-4.997979355118632,11.994,Global
13,-3.6270403565910834,0.763021064280605,-2.40099532490088,2.298874044408133,-0.5766872684721229,-2.551660840804622,-3.169324701114889,1.7640295560744663,-4.371549459847639,-2.936743790913054,0.6325108263029955,-1.7160677700638287,-1.3513430865584224,1.859524535232763,-1.8074342804780141,12.477,Global
14,0.5266953993369954,4.668687751541419,-4.901212960722184,-2.9073584097968435,-2.436192347404005,5.221182028232679,-2.255544972025719,4.154024566978313,-1.2148812913354181,-2.507130477394894,-2.0360982467624456,-1.6738672720513188,-0.9418936897119667,3.947804162067482,-1.6996364378394808,11.074,Global
15,-1.3395300616409647,-3.2297147442332435,-3.2277588453686854,0.43280403314902494,-4.141152436400161,1.0343159989267636,-1.609905523169224,2.453413358226964,-5.779369477884327,0.4500501184252093,-2.012494632390427,-0.6686935479828734,2.90211006356633,-3.215943186119452,8.555979465018481,10.142,Global
16,-2.5827144898956615,0.014837300902885821,-2.3158090186810982,0.3546047152758099,-4.643747629189317,-4.829545923038512,-6.1229445082908684,1.5052572595874458,10.292202392277476,-3.3933059526039075,1.934322777827831,2.345725970992531,-1.8888757565134633,1.4224694730743204,-1.4244323730183772,9.167,Global
17,5.311419838306648,4.645576246767829,0.5025987396651673,1.4210153171127837,-2.690176054062094,1.9557100414546569,-9.048470456370579,-0.9434699456818462,-10.040972116783154,0.5057291257791005,6.897844276450224,-1.579610791189072,-5.94263185138381,3.819537989404856,-0.5699513607171379,7.865,Global
18,-9.654022905271866,1.151612807318675,-4.750435429230002,2.9563260324437683,3.0638824557886033,-0.15437074819132088,5.879269271904369,7.294017346140673,-2.4139033026597363,-3.3681756403031824,-7.6015455498802105,-2.5442537873195397,3.656455574442338,4.000358552749639,-3.7803427898080177,7.876,Global
19,-5.000024999999999,-5.000024999999999,-5.000024999999999,6.945367026436035,-5.000024999999999,-5.000024999999999,-5.000024999999999,8.4053462530819,-5.000024999999999,-5.000024999999999,-5.000024999999999,-5.000024999999999,-5.000024999999999,11.507843742549998,-5.000024999999999,7.274,Balanced Approach for Global Maximum
20,-1.8036556820980774,2.955760080424205,-2.793589149196314,-4.291130835775545,-2.102612458531954,-1.5707973799634298,-4.01606218776637,-1.0968908895338418,-4.6393603142836985,-3.63653182425641,1.9257139342917837,-3.008832425453514,0.270045704632669,-3.2209366153255186,-0.17687136321433128,11.891,Balanced Approach for Global Maximum
21,-3.4000366500990564,7.973576118802851,-11.786476129737236,-3.974109728075669,0.24353654534080144,-7.461430668902454,-2.6593522811264787,5.873269187499093,-4.397430075439631,2.2214115337692455,1.9948978935228738,-0.41251528048459074,-2.7756220966198097,-0.7984901846460752,1.253118142693645,7.719,Global
22,-6.240809174093439,1.6497410780042572,2.425045310399729,0.6103762663396654,-6.413009546116441,5.159927269811434,-6.913234182497153,1.2979682078790238,-4.700811734559241,-8.383586352707566,0.8021541166155236,0.9499121125281431,6.592453122141519,-0.796297038561865,-4.548095933626839,7.93,Global
23,-0.2033252167396323,1.8476759016442548,-0.7849774283583437,0.8958161904188258,-2.1868527064563588,0.17027936133868452,2.3641555944691133,-0.19541181340105268,-2.00582536435406,-8.261475346464682,-1.9819554048939432,-1.5263728164242036,-8.298211326975029,-0.42654173819841534,3.4571393302358127,10.414,Global
24,-0.7677364851705394,-1.1106905768886426,-6.926729156206177,2.434423007595939,1.72405671292239,2.1681991515380674,-4.629501135231027,-5.377345170499815,0.4169352552458199,-0.5245209782420245,-0.9231127356771333,-8.0433063383862,0.7277114024053818,2.738134058740075,0.8428050103109257,10.078,Global
25,-3.816123489252122,-2.22287932803107,3.205760323973761,-5.623643095481728,4.3275370394233015,0.9703510355026903,-5.675476449289621,5.516968052810829,-1.6536070548548887,-0.2052048999125263,-0.6506096798362213,-4.0739760285207165,-4.151257271960455,0.15320978668411464,0.634626767507528,10.189,Global
26,0.8192951162088462,2.500025000000001,-5.0862147934914415,2.500025000000001,-6.895266639785205,2.500025000000001,-3.922538816760703,2.500025000000001,0.7786355956554131,2.500025000000001,-3.039020180131718,2.500025000000001,-0.22017798503407424,2.500025000000001,1.1052318895355355,10.862,Initial Guess for Global Maximum
27,-4.756663566585999,2.500025000000001,2.500025000000001,2.500025000000001,2.500025000000001,2.500025000000001,2.500025000000001,2.500025000000001,-2.20080330762695,2.500025000000001,2.500025000000001,2.500025000000001,1.8929208849048988,2.500025000000001,-8.558553616617004,9.853,Initial Guess for Global Maximum
28,20.0,20.0,-30.0,-30.0,-30.0,20.0,-30.0,20.0,20.0,-30.0,-30.0,-30.0,-30.0,-30.0,20.0,2.046,Global
29,-30.0,20.0,20.0,-30.0,-30.0,-30.0,-30.0,-30.0,20.0,-30.0,-30.0,-30.0,20.0,20.0,20.0,2.046,Global
30,20.0,20.0,-30.0,-30.0,-30.0,20.0,20.0,-30.0,20.0,20.0,-30.0,20.0,20.0,20.0,-30.0,2.095,Global
31,-30.0,-30.0,-30.0,-30.0,-30.0,20.0,20.0,20.0,20.0,20.0,20.0,-30.0,20.0,-30.0,20.0,2.076,Global
