iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,hypothesis
1,6.675769326833869,-3.8191914089944827,6.817132633340108,0.3704105826587991,-0.05676949862699843,-12.097776806015812,6.906885183128782,-17.344268308372495,-11.175453291295781,-6.630214950312235,1.984587013989902,-12.557888250739943,4.074849039642338,7.085041099416678,-13.403960772770462,3.807,Balanced Guess for Global Maximum
2,-17.912102836583067,-23.159583204497242,19.658553816670054,16.4351927913294,-21.2783722493135,10.201099096992094,-17.796544908435607,7.577853345813753,-26.83771414564789,12.934880024843881,-20.25769399300505,9.971043374630028,-19.21256298017883,19.79250804970834,-27.95196788638523,0.924,Corner Case Guess for Global Maximum
3,19.17574515108789,8.680794910199287,4.180554433164531,11.444472680630781,10.931857181138739,-8.51732932811393,9.28825745700999,-29.813092188105923,5.059628572227938,-19.130200820100544,8.381501622958663,-0.05789319286680872,16.574827464811445,4.5020444852932435,-0.9039648688264972,1.749,Exploratory Guess for Global Maximum
4,19.67029756588274,15.472311172563453,19.726842916757843,17.14815280714349,16.97728068919332,12.160875358041153,19.762743954623787,10.062277707802279,12.5298049483935,14.347901193832769,17.79382370251057,11.976830688129397,18.629928930823112,19.834006356770058,11.638401510103023,1.037,Initial Guess for Global Maximum
5,18.351491950683837,-2.638387541213884,18.634217998244218,5.74079968371823,4.886441229863543,-19.19552522098118,18.81372273881209,-29.688487239770506,-17.350881880827803,-8.26042337977771,8.969146089687626,-20.115746269987348,13.149661779961114,19.170033858765635,-21.807887929765066,1.041,Global
6,1.2720657218678113,-13.619716309564943,-16.23512738493725,0.07966248345693927,-7.329345508955418,1.8806091723454443,-1.0804608966350244,-6.7955429374424465,7.1137287863484495,-15.102190150932657,-16.281209358837643,-9.222710455064417,6.5825694723846375,-17.167288706177178,-15.99633165381557,2.771,Balanced Guess for Global Maximum
7,4.171435480595708,7.099444157640232,-3.9594424250778104,3.7155148599448715,-7.952502257007584,-0.48871118088561616,-6.22054552028793,-2.0158294529542697,-15.206127412181608,5.08646451519429,-17.11859257912098,-3.6187206443569213,-14.943299743105664,6.6414362877296895,-5.023033888630488,4.404,Balanced Guess for Global Maximum
8,17.86083134478556,0.9859158232903091,0.8516704429661281,-8.594892227189984,8.287272698890927,4.704218908114488,8.786558392347704,-29.7878608801952,12.895190831827188,-8.88924392193265,-10.20352252984829,5.574276212186421,3.8176001002431157,-16.153107994942467,-1.9449934421975965,2.419,Exploratory Guess for Global Maximum
9,13.853264481347026,8.509992706729976,-12.29652704132403,10.431387309540224,18.038472438963055,-7.252570269304179,1.2910099971690592,-6.846726870835639,18.147098623930233,-9.995065444525036,7.476717770096087,16.481280731839163,8.521859295233376,-24.116832436871345,13.53031328632796,1.584,Exploratory Guess for Global Maximum
10,18.727673604039317,-8.098669147105522,14.821144940418606,9.481694978572968,17.55204524576844,-2.027807304514326,-21.366994602509067,12.632069001024682,18.81353748387044,-7.373826775951208,-16.988062904009205,-15.381217714469232,-5.938251455730327,-29.178629319024147,10.96608743175976,1.207,Global
11,5.902843404657808,-1.2852183249195477,-23.571283681606808,13.702374983416561,11.821419265329304,-21.574144706998887,-0.0012048659459544808,-6.850881457529894,17.646765111882708,17.274919446828605,8.30378678934239,-23.361924903883114,-15.407697985417292,16.220410958351934,9.811143266978121,1.185,Global
12,-25.129791999726145,-19.07392128283024,-18.558032633668503,-28.877277141738574,5.62898224588254,5.4163220844265965,-27.987381099742787,10.529834171191013,-14.113155856760407,9.319004249595494,14.4662538399363,4.747915371274033,7.264793319103603,17.208640474069533,-20.99288014402755,0.891,Global
