iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,hypothesis
1,15.051846028782348,17.5093605076085,17.47885386000306,15.669125990534608,15.71053398004983,16.092773842097284,17.092526365256777,16.240487044597007,15.42027535731803,16.727476837718,15.83386090207027,19.392792391640434,19.75481893223437,15.193717847870996,18.49552943467859,0.794,initial_guess_global_maximum
2,2.6555878269931927,10.028118975960687,9.936599185676847,4.507424625865596,4.63164838737235,5.778366062324954,8.777618633065813,6.221504931261807,3.760873970462809,7.6824718756880035,5.001628536802148,15.678405210944163,16.764483022602327,3.081202574903588,12.986620826350984,3.741,alternative_initial_guess_maximum
3,6.3926198752822225,-9.967194543667464,4.926032418512213,-21.408001551736213,3.7369261010086983,-9.92523724860985,14.911932042170973,-4.408242147704295,0.7210230983761858,-22.703781524185995,6.043482973825048,-11.37519707522419,11.89189310166912,-10.071926485515611,9.484389304847888,2.332,balanced_mixture_guess
4,-29.792516662932155,-19.96249561016042,-20.084521742984748,-27.323406075076242,-27.157774738132094,-25.628821023511545,-21.629825927086436,-25.037970429199607,-28.31880487520172,-23.090018561525998,-26.664468899944907,-12.428796325369682,-10.980695593364878,-29.225031514644208,-16.017834694339996,0.623,near_lower_bound_guess
5,-29.481292305715,-4.906270392563062,-5.211335343292696,-23.30852355203617,-22.894445727273073,-19.072066218696087,-9.074590974477378,-17.594941579322047,-25.797017441732496,-12.725067997479997,-21.661182673383927,13.927954276632953,17.548201581335825,-28.06258120838401,4.95536956993805,0.898,Global
6,16.574623019821978,-16.033806588514903,-2.864595910519023,-11.444233213788747,8.369456746126698,-0.18356945100094357,16.996827362037124,-1.2568811335333194,16.47961741866665,-27.071539166954828,4.066581065182292,-20.955899852166297,12.107805580197029,-10.517109394682647,-1.6974387554566939,1.682,balanced_mixture_guess
7,7.660542286536243,-10.355984515723327,3.325978298910025,-12.429990908983378,6.285354241468495,-7.046373382956975,19.833896454990935,-6.740834323229444,2.748372598967232,-24.566705171640802,14.918950273728871,-14.260447717486658,8.983225627821039,-4.0817293882938674,12.167075154171581,2.123,balanced_mixture_guess
8,0.6356783669910737,6.4190775590456175,7.917749973514529,-0.308779205640743,2.4166166439634655,2.0929878487581597,7.9208541513406425,3.0538191488927073,1.1430254381139078,2.6072380953547922,3.215880579516065,11.989100480587012,15.571668814733984,-0.5589002316923669,11.633046441609618,5.152,Global
9,-5.106932341747533,5.9630708900768035,7.500183525543809,-6.729784313467801,-1.9590360647121263,-4.046062953852153,1.5438895464768636,0.412030919695325,-7.189356854176972,3.6536995670411265,-0.26316788609714303,11.373338493483537,8.79853111832403,-2.0561762122664033,9.994943152339452,6.25,Global
10,-15.703246499220022,-4.579947025478265,14.751402722121579,-6.12703473297751,-11.016802426211974,-13.327320121066895,6.462683364992529,1.4878943698555043,-3.022519730882805,11.371078088830078,7.081937207286442,14.545797450463064,10.641867991367713,2.3884429454478053,-1.2269046689205845,2.974,Global
11,0.9837529323575576,15.323685011837963,0.951582888995264,-7.214909739667409,3.7587548906015944,2.750248673565307,-4.3584603863085984,-1.5638982993234913,-13.12755435983553,-1.7266077439219079,-7.6166825746023585,10.362734164023767,6.6252552728528835,-6.262704810254256,19.32328587654194,3.639,Global
12,2.041041767316809,5.180397108650764,11.980704623855749,-15.693317265751423,0.9883597157362731,-4.4427632880630785,0.18421626300141064,7.875904917224673,-1.5929167371954644,6.141624491818326,-5.376975159944594,9.587297801459744,10.54704781423507,-4.27396093468407,5.294049849687163,4.78,Global
13,-4.220109963700074,8.369736307989315,3.495920270028086,-2.846392887067984,1.0712956759579593,-3.047271428972884,9.753453016896186,4.784973033478933,-17.998890954113797,2.246295430158879,5.8422198386065,7.331596009709681,8.629264566596632,-2.928643685243163,2.6652547533968347,5.258,Global
14,-13.09737115630731,8.496407983936558,6.097913432351338,-1.1179044902204966,2.8825508966273294,-11.637240575512074,8.929034124261381,3.8616960114428505,-3.905216627991541,-3.3286440982604626,-4.8969056221304665,9.245788844033783,2.268892673883697,5.548286595394376,14.777183830446527,4.682,Global
15,14.410736127157513,15.646486972872799,16.84211989885647,9.929317934363922,16.603779556327886,14.251714826603799,11.990302353187936,7.148137912922994,3.1815606932227256,13.321684845228322,8.035362021067495,15.723754875074375,16.174566309250114,16.58665599872316,12.313951194086034,1.651,alternative_initial_guess_maximum
16,6.011436353079603,6.816650856901585,10.9984053351616,8.36966042143509,6.044280887490283,5.19780147368656,12.063498085504618,10.817246790878905,9.277236848561532,6.467832178601743,7.1739231559054195,16.674295973204593,11.49670017668715,9.69191460106233,11.65665229146976,3.175,alternative_initial_guess_maximum
17,1.9694544653984132,-1.2349172209195347,2.313962334297765,-3.0506432604420524,-9.859954486774296,-1.1015057259824073,-1.2600233441409736,1.7990701779718572,-7.345754152701821,-0.23207996565340067,10.137591621699773,17.191496287247922,-0.5141680082106255,-2.4023354337973992,13.139002622744963,5.267,Global
18,-5.880257071108989,0.37886725683789235,1.6914954763109429,-1.8591223380282542,3.3965647966099066,1.7221233709974735,-1.2199137675028322,-13.368825608862622,-4.103336930808547,11.743057670080617,3.9624057476269408,5.5036619731611784,1.8830147445972991,-2.247500188597047,6.344934762802231,6.621,Global
19,-7.39611825014895,4.67917531433164,7.749638980289489,2.1320431781978915,-1.6402782286686697,-0.02143060007808468,-17.11542939085739,-12.48870920210119,-7.597466964705306,7.006107677062912,11.344346882011953,-3.4994057810073946,9.667387857639579,5.081196240121076,7.910915412607186,4.024,Global
20,-4.058966506633308,-0.43572213397820725,2.4071713073688956,-9.033099582435263,1.901997082210527,3.522947749606351,14.791177432186203,-18.64649838496207,-7.138755001319258,14.90319764957013,-0.27746988562742647,18.417641615989655,-1.4879072649552927,-6.745737346107784,10.824723921985205,2.967,Global
21,-8.037115647604278,-0.5237476871442586,-5.819826117161451,3.483191867509347,4.377440778188347,-0.9714965973635917,-5.280384014978438,1.1124538778662614,0.015801663766670665,8.770098881888451,0.7375183252879465,6.969491049126963,2.665166753634701,-7.317049660605774,2.2109838124920915,7.934,Global
22,-8.957884075816137,-4.0329112171580705,-12.829872557176056,8.1803553396661,12.790806917451187,1.203492159721952,-10.906600424641555,-1.77363781000952,3.0205327667405344,18.842179292066394,1.549965969344052,2.739320624754226,-9.934872236164711,-6.425121686610006,-3.5248238374488228,4.02,Global
23,-10.167658079383838,3.2316723634254974,-6.015421643046182,4.989098905893228,-6.678102680756176,2.8942952280041037,-1.9199722969247865,-2.489199547951397,2.4176431589238967,5.094063927862996,-1.816012109547733,5.0893333179889755,9.459504254901006,-11.647395261666123,2.1552762939238277,6.553,Global
24,-9.582301434788628,-6.481383291606262,-5.094311802799787,2.230613110784734,9.9553889245856,-4.319268070023389,-7.075671011925728,-0.9179438734146427,-3.64122907449016,4.40640143601665,2.9479916826682566,13.477654663587893,13.456450469075978,-9.308976076218933,6.282648060636124,4.508,Global
25,-6.384036540112959,7.109216992316757,-1.6188421883026405,-0.7692546272313493,-1.4160788044952448,-1.2225501631998352,-1.5339382606994543,4.843605681015774,1.659691322759739,10.50435777557487,3.7612330690133424,1.2108731628859095,-2.8020519652891345,-6.490806923398012,5.517967259308756,7.758,Global
26,-2.2609625669626263,2.378838430373746,-2.0098164452747036,3.8924135838485756,-2.9116737404178044,1.4949653416979225,-3.3208644014842212,3.1305487280388946,-2.011844053975259,7.165457902940361,-6.194758785554664,5.428426840265984,-1.6638726990534511,1.9945862601298558,-1.906599060335971,10.199,Global
