iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,hypothesis
1,16.616089999792536,17.863913127527304,17.02071538962173,16.586612494556302,15.677396586411769,17.344196995352746,15.781890024150474,19.18829480019062,19.727469795326734,15.375795977231302,18.437932578745936,16.46670012051978,16.76032340931852,19.441972927110914,13.032747212385607,0.698,initial_guess_for_global_max
2,16.05210687970169,17.50789983549283,16.524169609711286,-25.232258526697578,-26.2930099144146,-24.34841036331393,-26.17110096177116,-22.19696394883178,19.68204824595302,14.605097875763526,18.17758887634927,-25.37215622978909,-25.029595889314066,19.348968724976743,11.871542285132966,0.438,third_guess_for_global_max
3,0.9762725192216912,4.303798086916707,2.0552726596016804,0.8976659040970869,-1.5269078304819388,2.9178895560387748,-1.248258895385586,7.835479604291633,9.273278393158611,-2.3311754514085044,5.834515347905196,0.5778998398040773,1.3608946241067006,8.511954045685135,-8.57930028423935,7.567,second_guess_for_global_max
4,10.610171239766757,12.689877839123563,11.284547339064353,10.561042031620362,9.045681174476277,11.823683708038855,9.21983702014422,14.897182098426038,15.795807689400892,8.543013157398164,13.646577562285213,10.361187941657295,10.850560415902208,15.319979258490179,4.637929279276498,2.036,fourth_guess_for_global_max
5,-2.559324803633764,5.759468318620975,0.13816880358219308,-2.755840850155156,-8.817260033054765,2.294705653332805,-8.120639436865375,14.588650039103989,18.183138025051463,-10.827924058711115,9.586251904133228,-3.5552540123547764,-1.5977719453033856,16.27983191463305,-26.44819709010565,2.114,Global
6,5.01765508631552,-6.895776495531582,-8.988106401991764,4.063732018626482,-1.8634773389006742,5.504490090114519,3.1356328505044857,-1.4364350681696951,9.690987874560582,-8.081756161614102,-9.024971999544832,-3.3781700531323375,9.266060210926232,-9.73383583184749,-8.79706972157632,5.505,second_guess_for_global_max
7,6.967664818717809,1.0842242461093345,-1.5593019717246221,3.7020326309267215,-0.26692061766746455,7.002211143533929,-5.540000043077179,9.160811774526367,3.488206596332857,-5.020224774554252,5.370574575720045,1.2654117199480766,2.2460722059093268,7.7791496634674235,-0.9403860970045628,7.795,second_guess_for_global_max
8,5.420135708109166,10.000024999999999,9.282082245533731,1.5090941963140638,0.777239832822496,6.143078768703004,-10.000024999999999,10.000024999999999,0.0034737838107638634,0.20896527364464718,10.000024999999999,6.172439504154669,-6.394787766456514,10.000024999999999,3.269322157992167,5.461,second_guess_for_global_max
9,4.636852879879493,-0.3153977861354546,-4.162429145396594,3.2059161321005125,-1.3121283176926979,5.332886981051638,-2.368202972600647,10.000024999999999,7.757501894687054,-5.8081095666843705,7.003301536677053,-1.058006613403263,5.306735789360377,10.000024999999999,-6.416001867358882,6.634,second_guess_for_global_max
10,-4.457531104821747,-1.8104036874012093,-0.07067799663870261,-1.0325696131657225,1.1906469497651135,-2.1580908367965645,1.823739018995111,1.113905497176858,-5.627548803690421,0.8443695762838109,-4.80296587309357,0.9907296014568618,-1.8795681731616298,4.928244830906853,0.8799561775797765,12.178,Global
11,-18.363293141209574,-6.598182513447241,-1.2043273957252094,-2.331852616804134,6.112939586395808,-6.766855528772548,7.8850707870066366,1.6841272875516993,-21.45363084518606,2.3551761905449164,-13.125674576566537,5.297969738943451,-5.103659139215859,6.145545906583145,1.401743585100922,3.341,Global
12,2.196403538186608,-0.9962980010001607,0.2111295919249422,-3.436599894377332,-2.6507826995182584,-5.091157177693395,0.01882156824817977,-5.035648906816366,0.22238034704341958,3.8222308142138863,-2.923674206474383,-4.66176315829744,-1.749999051879348,5.041986174191351,5.682085829156319,10.539,Global
13,-8.594028903898138,-2.61363404152572,-1.3695059788175379,-0.17831750498966806,-1.0322319380892775,4.4653603013240275,-2.191196564657463,1.904175132316169,-2.815926530475414,8.967905169101861,1.4776357413323236,-3.145222470453107,-2.677672657463047,-4.1860246995615045,1.8858069313250911,9.277,Global
14,1.1952063272311497,2.419188324994979,1.220969562123071,-0.7292990891332163,2.7062588180945744,-9.05350154017264,2.746126704889683,-5.117416185378267,-7.2000385430929,-5.8420651584940195,3.510859071734927,5.9873943903774025,0.37532853010642897,-1.7656567717642955,-1.2111648286096548,8.869,Global
15,-2.4121488578487793,-0.5860857815316263,5.732955049103099,-5.659278951570446,4.442391246223054,2.704867239307312,3.6295200855485694,3.9321924011081415,2.303021867163205,-6.768734967739349,-12.19516287927642,-3.4092928260233353,-6.602231229269239,5.25129626018606,6.320867450108675,6.623,Global
16,-7.649604843139125,-4.277245565213482,-0.13699754466029362,-3.6363304355676243,1.0629882506671053,-6.037777027674335,4.155397862279259,-1.4669786410982997,-9.6609874524271,4.307376833470562,-10.000024999999999,-1.1230228476131752,-4.041371453011751,9.083428574068856,4.957111626495758,6.987,second_guess_for_global_max
17,-1.4239894303714298,-0.6710925720123918,0.0260277902104647,-0.8903577891963398,-0.10260934250420528,-1.5819490500082278,0.1521232842415953,-0.5717590360494516,-2.475053136336205,1.2077616387522843,-2.058289487045123,-0.25609483047358683,-1.2115745955158308,1.9272398257962817,1.309491778012798,15.747,second_guess_for_global_max
18,0.19935654247680257,0.4543236704612965,1.1280062274491043,-0.2065012681275682,0.08431603455895607,0.08977468733254888,-1.0322120893575861,-0.6593368601847387,-1.6616624832237545,0.25261055789317555,-5.199969549105734,0.8096822233158035,-1.5843631792310766,-0.721727653671206,1.2407743557251993,14.878,second_guess_for_global_max
19,0.6692932928563959,-3.6670525855946314,0.9972010954990457,0.5376795914319967,0.17491891355312583,2.213194933722688,2.8076536557582625,-2.3307916923725194,-1.3780083261027984,-0.06685673851779131,-0.2219060146701178,1.0321834939139511,-1.6222327717342735,0.5814859848007993,1.3445679600420262,14.506,second_guess_for_global_max
20,2.0624940346697387,-0.6755110447018462,-2.639707544489904,3.6180590474228596,-4.258191616460589,-1.6226959107678223,-3.165066563986345,-2.674844245055173,-3.48900035905591,5.502975977648816,-0.8102883376227724,3.1639958819131544,1.9293605847324315,1.6528502224495671,-3.8809708253491264,11.041,Global
21,2.3409797994772363,-1.6443973914595944,-2.3284881938298714,-1.614316810828393,4.240262944827871,-4.571109064844416,1.2804971112675343,5.1331935603854495,0.48121948176892676,2.3567813209509425,0.552427981477303,-0.16279903237803833,-0.007776750244955933,-3.5306995683500157,2.9788898424403145,11.626,Global
22,-4.542751671088465,4.206320081659226,-0.5284148592637167,0.5823060988709264,-0.3728340285002801,2.1363811476522345,-0.9458820280844298,-3.750064967337114,-2.2318237024504266,-3.4819885048761465,0.7026014737082182,-3.2487770050432605,4.36342809261799,0.4045892040771859,3.806751478584171,11.343,Global
23,-0.9160925083313134,-3.152690748677411,0.058201982918899775,-3.8945912193918577,-3.003261243643409,-1.480703271047005,-4.226817076871881,-1.1601203896794814,-2.2535105738190313,-3.184646029165678,0.8307085221651406,-1.6797703288999646,-7.338516045137201,-0.9217236639906577,-2.6199689780378543,11.46,Global
24,-4.126149173055211,-2.408605309098759,8.134148039982394,-0.37563754105422764,0.1992959558606187,-3.402744791636608,-0.9459404698313485,-1.9379718009100029,2.590307583404474,2.9573693089008604,-0.8424211768917624,2.8417517198249733,1.4013774066604403,0.23464555361005757,0.3728243920619723,11.35,Global
25,-0.13379609679058024,3.3569274914190315,-0.36879128635680414,-1.3028750786384875,0.37255355379638866,0.7516690020810799,4.47932720757916,-0.9780511448504435,-0.9720543346586231,1.9898736618616686,-1.9354612696877345,-0.48148135339918774,-3.9076316615589133,1.0056410059508314,-0.4342199001103236,13.707,second_guess_for_global_max
