iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,hypothesis
1,15.627650460819423,17.902426708928523,-12.498309372021087,-7.965021293893773,13.600647850025618,13.192516769230853,-9.706112516324367,-7.316596816317932,15.47574097591688,16.541113975443526,-6.212086324224858,-2.221698233073587,14.033371984292623,19.085877725868002,-12.08920973265145,1.705,Balanced Positive Guess for Global Maximum
2,-7.074454031335415,0.5081233522786235,-17.49716562384764,-9.941695567575374,-13.831120391777635,-15.191555513850318,-12.84351040254766,-8.860989545887454,-7.580818305859541,-4.029579709079377,-7.02014118019191,-0.369503229105991,-12.388708534099578,4.452954815645455,-16.815333800672185,2.672,Mid-Range Guess for Global Maximum
3,14.170205472575859,17.203237942533917,10.00111875103282,13.023308284632714,11.467537577068402,10.923363256152848,11.862581770281995,13.455590909448654,13.967659661493556,15.38815581045192,14.191930623895809,16.852187134455107,12.044502608621418,18.781171316845366,10.273851616669093,1.844,Initial Guess for Global Maximum
4,14.898927966697642,-23.69714267426878,11.250975782511139,-27.354582431157084,12.534092713547011,-29.19203498730815,12.879756506059906,-26.976334999355156,14.721700318705219,-25.285340107052278,14.917937480891691,-24.004312241040843,13.038937296457021,-22.31645047864332,11.489617125171685,0.734,High Variation Guess for Global Maximum
5,-9.148899764871299,6.016224672107903,-29.994281259132755,-14.883371368408012,-22.662205459144346,-25.38307026156011,-20.686989431116455,-12.721963647847613,-10.161626288466504,-3.0591632998321536,-9.040274279835259,4.2609750198379714,-19.77738751342413,13.905871819547272,-28.630620340103693,1.15,Global
6,1.2720657218678113,-13.619716309564943,-16.23512738493725,0.07966248345693927,-7.329345508955418,1.8806091723454443,-1.0804608966350244,-6.7955429374424465,7.1137287863484495,-15.102190150932657,-16.281209358837643,-9.222710455064417,6.5825694723846375,-17.167288706177178,-15.99633165381557,2.771,Mid-Range Guess for Global Maximum
7,19.46856575918707,15.743552727864348,15.27746896120135,10.454121355357918,15.2092200682665,16.792184883433112,15.567470901530411,15.377279617439022,16.742346777140575,14.049079344740262,12.20619419979181,10.388607977189848,15.880150932660044,13.892184046806467,12.192240205034466,1.198,Initial Guess for Global Maximum
8,19.9634335768897,16.892251549633333,-0.1983955842184031,0.8987012940294914,16.381194897001755,18.08398935752344,-2.7565631468240905,-10.118186845846385,17.46824407588732,18.269728241708524,-6.899508909786258,-11.894751733137339,16.71083949935876,18.203185686654855,-0.2704268012594149,1.833,Balanced Positive Guess for Global Maximum
9,17.776351555124172,-23.245322050816466,16.65245375649102,-29.891204727437422,11.077508017497841,19.73748563001616,11.365865187298922,-23.0408770295004,18.547797316827015,-4.1318415292698525,12.932509017597354,-17.178316156098123,-14.187265716951732,10.972743780561842,-23.10423511809539,1.141,Global
10,18.727673604039317,-8.098669147105522,14.821144940418606,9.481694978572968,17.55204524576844,-2.027807304514326,-21.366994602509067,12.632069001024682,18.81353748387044,-7.373826775951208,-16.988062904009205,-15.381217714469232,-5.938251455730327,-29.178629319024147,10.96608743175976,1.207,Global
11,5.902843404657808,-1.2852183249195477,-23.571283681606808,13.702374983416561,11.821419265329304,-21.574144706998887,-0.0012048659459544808,-6.850881457529894,17.646765111882708,17.274919446828605,8.30378678934239,-23.361924903883114,-15.407697985417292,16.220410958351934,9.811143266978121,1.185,Global
12,-25.129791999726145,-19.07392128283024,-18.558032633668503,-28.877277141738574,5.62898224588254,5.4163220844265965,-27.987381099742787,10.529834171191013,-14.113155856760407,9.319004249595494,14.4662538399363,4.747915371274033,7.264793319103603,17.208640474069533,-20.99288014402755,0.891,Global
13,-21.907665899784774,6.404177729387541,-6.120325077959102,-12.986859457555312,0.7597869875745502,-15.64844051865631,-13.591662248505237,-26.934065944064653,-12.839104162887867,-0.6311773910423533,15.212371917773183,-3.1062991912888087,-21.336072988587212,2.707068313574112,6.864169145416575,1.674,Global
14,-8.867408218136038,2.6832596973871823,-1.0730456884233597,2.289737035809509,6.691740713149599,6.351248110487553,-12.522348870030722,0.6764861342085986,-0.8072327105555601,5.211425008372956,5.590395369349647,-0.7813781728851055,4.980440895943495,-9.679991681214553,-0.35157996367214395,6.339,Mid-Range Guess for Global Maximum
15,6.350094116989567,-2.2274845777878287,1.0197835459051525,-2.2073798679718237,-1.2430150785666214,2.361158383699472,-4.899768233621028,-15.703156603049829,-13.975345400098412,-17.31853065438587,-1.3167207109982613,2.497933160047669,-2.005240803146677,0.22777798196420207,0.47985870304362876,4.722,Mid-Range Guess for Global Maximum
16,-14.719007802791438,-1.6491040879586407,-4.246181853773356,2.447283138732651,5.232254971946304,-7.9808773096381245,-13.965997866176842,-1.2668132673560848,-1.0021588093573364,6.02333970695236,3.5623569571023026,1.2591191222545994,-7.53952831611767,-14.727491447543542,4.88218106466088,4.611,Mid-Range Guess for Global Maximum
17,-8.16426496630228,4.303321222761963,1.655810855171694,7.463937582799044,0.4491946114014816,9.471648395353302,-10.825330067068755,-2.775726463242787,-12.194541670692033,-3.317259182456313,3.5150602417306964,5.66519382095751,6.321350128759831,-12.29499562118397,0.07000559313622584,4.836,Global
18,-8.384708561626047,0.2236638097609595,-2.596160671674088,-6.134613998944399,11.566842930120096,10.00077051593348,-11.677334298186087,-1.2148005029822688,0.5566624058706612,-6.625393535979141,7.10413753713096,-2.3064747013355777,3.7771982527298658,-8.227578018797507,5.89066180951943,5.249,Global
19,-19.730773457200524,6.254275630359625,0.29163484868317746,3.1815861140383412,9.655739064511595,11.88377407224358,-15.185262781214231,2.0656858618501412,4.118646550279038,11.734148367631036,12.12252745121369,-5.458533440076298,10.437344080762202,-19.97650172130359,-1.2105292603723004,2.693,Global
