iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,hypothesis
1,-22.1874513534312,14.154806595880434,-22.814224642515896,11.614821517511581,-29.058001359143283,16.45669543810621,-25.364084835378755,14.91455047005644,-27.065172933662137,16.697035594701596,-26.1662515680117,17.6889618276037,-25.467168444096096,16.31500222344388,-24.353126777036156,0.473,balanced_approach_initial_guess
2,19.196448457273796,14.989831839253961,18.659213953661816,12.812700735355017,13.307402790936758,16.962880357848405,16.473618461880218,15.64104118436062,15.015542254746201,17.168886304456482,15.786046649352208,18.019109194667834,16.385261040904815,16.841428973161182,17.34015435309435,1.133,initial_guess_global_maximum
3,7.8572226717276035,-3.3604122949861903,6.424598522612788,-9.166090400663714,-7.846886018446643,1.9010460367280153,0.5963487347245415,-1.6238554884954866,-3.2918512441409513,2.450394769893414,-1.237174570751213,4.717653921079121,0.36072914180597415,1.5771759474531528,2.9071091856666715,8.031,alternative_initial_guess
4,-18.83922578554619,-25.850244134240153,-19.734615431049026,-29.47879113601873,-28.654288809383402,-22.561834321120394,-23.377269727155674,-24.764896672856107,-25.80739349888715,-22.218491534563068,-24.523221220103423,-20.801455273588715,-23.52453189909884,-22.76425302570803,-21.93304516742768,0.262,edge_case_initial_guess
5,14.643007571800084,-13.401009734941141,11.061456152891587,-27.915168713737504,-24.617166003201604,-0.24739678968798984,-3.509131890358919,-9.059628572167284,-13.229607536333539,1.125971609804509,-8.092928694556296,6.794105317434514,-4.098179400036564,-1.0570699886921453,2.267754794779691,2.134,Global
6,5.01765508631552,-6.895776495531582,-8.988106401991764,4.063732018626482,-1.8634773389006742,5.504490090114519,3.1356328505044857,-1.4364350681696951,9.690987874560582,-8.081756161614102,-9.024971999544832,-3.3781700531323375,9.266060210926232,-9.73383583184749,-8.79706972157632,5.505,alternative_initial_guess
7,8.760755070424457,-1.8967951313311318,1.9898712483765468,-9.98218236589972,-6.572634029873717,-4.64623194186528,-4.74182110345286,-2.6852260242831543,-6.319237978231591,2.1183968924358485,-0.8444056452623574,8.954924273998062,-6.384710003447884,3.808289661588894,6.260207384276596,6.708,alternative_initial_guess
8,-4.326774613020517,0.782116172994693,6.515759486878694,-1.8918508521830784,2.1032680482220414,-1.0367546365385598,2.339564005929023,-0.5752232890440725,-1.6574110865750673,1.372482868871301,4.866913031388134,-4.519378811889253,0.30502289794847703,0.6386235642811978,1.8879875123826153,11.22,Global
9,-15.899329034454095,2.64043672719683,18.57296999101197,-6.93344801630598,4.053585628297096,-3.6020418959592777,11.304396674155964,-2.452403269047944,-9.33427105066714,-2.827537224012321,10.776173879698442,-10.037830222245391,5.305323239147643,-1.8943410208370979,7.320041305103056,3.548,Global
10,0.48959595263512923,0.6157353439550718,2.4914726355985284,1.8678703102082987,1.7740298715348057,2.169315176705809,-3.4928492179595576,1.6384970779798969,3.454094358404428,8.000819478601771,4.09402844693698,-4.548018881809981,-3.9033835093549767,4.342107451998634,-2.5909594566705603,9.873,Global
