x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,iteration
14.643007571800084,-13.401009734941141,11.061456152891587,-27.915168713737504,-24.617166003201604,-0.24739678968798984,-3.509131890358919,-9.059628572167284,-13.229607536333539,1.125971609804509,-8.092928694556296,6.794105317434514,-4.098179400036564,-1.0570699886921453,2.267754794779691,2.134,1
19.51121356867082,10.992909846092068,-9.33995325919096,13.813382760331372,11.187971628526064,-27.276274608882268,5.931861828209719,10.10852812122377,6.820332190571946,5.4565875390583685,-2.953157284873594,-23.75879128096951,17.882364773483424,-9.837185063254008,-19.152441983821994,1.607,2
5.863792322665972,19.71037192109688,-17.219297219958246,3.5654715969640165,-0.049704343044172816,5.86660727777565,16.86747673224523,-12.4095115730149,-17.3182951264302,-9.876374548161351,7.32553585924925,6.203528370584415,-9.694610197080536,19.46899241400012,-7.4750359627417,1.912,3
-11.309578294982355,5.481430308460105,-25.877072334414578,-10.081354059435839,8.544048315393987,8.237549175023354,-15.807030822115133,-20.52289048148097,-6.43745176323425,-13.259697774868823,6.736752185682548,-20.544644223256782,-13.444796293945618,12.211421041128446,0.7512017161188034,1.322,4
14.263203986868582,18.827651020383897,11.845429645359125,-20.958768695703036,0.9205254227294155,-6.194556336332791,-9.792167266363595,7.094184377450453,11.296664458459183,4.161491524382079,-23.03641972545138,5.141252869920557,-27.058135491793095,-20.366726262439208,16.239688247759815,1.729,5
6.170539107989427,-22.537376305090234,5.810751746375011,-17.397762169256808,8.174593424558296,-4.761256715948644,-15.700681103839143,9.153633535411174,-17.338535915031674,-1.1935300768821833,15.67465358935673,-9.380728188239015,-18.39837424517123,-2.1572847040816256,12.739815590113409,1.671,6
-7.3416093497182615,4.250966960815177,6.441754949603876,-28.676986960819296,-8.399125487922124,-1.4979089758999713,5.808872981565784,-5.616243282673594,13.771962671106692,-1.9334129572542267,7.38539896770515,-15.288110690950457,-25.37521419109697,-21.80716757139313,-8.565239600413072,1.263,7
-6.194646561020431,11.88763221689463,-13.621289728103065,-17.908812356810696,-20.86118701754269,-15.338376819558848,-12.5206611079828,18.775174709948885,7.569673348000109,11.987786709383727,-28.483435671335783,-10.657127383085353,17.125934973311523,-21.265333153851593,15.765834747672727,0.978,8
-17.46931378236491,4.361557505631417,13.029742409322239,-8.416862745002309,2.6793813331943426,18.609974281806174,10.36371704409408,-21.67111356203275,10.426647839470498,2.412062692350389,-19.042943681006598,18.011654757654483,-1.80872108395641,-29.703278042540628,-2.31667498392358,1.078,9
-9.264687936438687,13.619800943106704,-2.487726513605942,-8.952023678829885,17.708563995193984,-19.7172865603671,9.978498134666602,5.596673757422543,-17.68061157398388,-2.959554081268557,-25.915887376132492,-9.835591480982703,17.744102419718793,-27.596600531657362,-18.11430085762517,1.142,10
-27.050386713821062,-29.01604982382975,9.042666242166256,-8.319044411317666,-16.92814396519623,1.716086430953709,-15.967389866341348,-14.59868874067208,-3.1313823082985692,0.6904261790688899,-18.048523596980964,11.756913175130137,-16.14427808204467,13.769481610622961,3.8026897357320806,1.667,11
15.458421164781981,-29.68701734369584,-11.228504434634186,2.2235340415503586,-5.620112055245098,19.523170763306076,-19.08003049618967,19.10219953823072,13.212518198011225,-12.32380324885542,-29.767306830244078,-4.552077738706473,-22.05502130806248,-26.427878838132038,-18.588585640403835,0.539,12
11.678386704977108,-16.91281466135235,-15.163822912776544,-14.246678095885875,-21.85465192839208,-0.829590351502496,5.950381732907566,-11.984427003734972,19.07938512930464,-9.109448046682157,-20.484608238313985,-8.740519862288782,-6.474444306988836,-27.896330825694672,-18.464715847577125,1.379,13
8.421460395321414,-13.674747924844088,8.830430543825146,-19.96783698336545,-14.745718495559352,-1.7718471417346477,-6.173318830560577,-6.708122506471267,-15.47267068073478,0.12655568725089536,-2.8797749347465333,6.790782520132734,-10.703109143087309,6.905496134272867,6.241667381877626,2.997,14
1.3355428720477889,5.79775348833131,-1.2342044930755662,-0.04109410943702585,-23.63163054453296,3.6584869286453596,-15.72887021943596,-28.058180818741768,-4.3466759935017585,-2.552684251506406,-28.938318780071587,-13.735772150769328,1.522401203234029,-0.04301228843284832,-25.42938952234951,1.161,15
-17.762527046572547,-4.429898968273484,-13.751059304524837,6.492899840397996,-20.855662934338838,9.967918081819064,-12.72799145535653,-16.569567014536425,15.438631349668142,11.969821302637428,-10.796567076968007,-0.5250388952465386,-23.75639132254414,12.425574949463027,-3.6244437416504525,1.342,16
10.831951466743481,-9.02365158433306,6.2846102421994425,-17.143011861149304,-12.486675138971478,-1.4215449176648558,-0.48310802182182117,-6.3308812106744785,-19.46405755312476,-1.7716032399034614,0.6582110647024588,10.455282597317922,-10.854773440493872,12.298909551283584,6.560248788152328,2.617,17
6.609057978947817,4.422268129224861,3.4147745787958144,-17.815717082342978,-29.20909628917924,-5.100942125388443,-8.948137378040588,-26.70332643475616,-7.937122645036865,17.331449248535712,-10.901078036499474,-12.211140316950964,7.281674525277175,-8.343276434934566,8.199261074306634,1.52,18
7.485728787372543,-18.727852016318543,14.561020614894298,-21.079157311624357,-14.355387720242838,-4.827815190931375,-11.809902524140453,-6.634126522578835,-18.145016691264146,1.521732312046299,-3.3997581936555337,9.948602394648882,-15.081204116461802,12.8455547431516,11.717390980638486,1.74,19
11.793995992801428,-10.233455968690876,12.868020941039255,-12.286586644525496,-10.425135077827765,1.8055870159365526,-2.1099839817976864,-24.73047352639483,-9.193947494865697,-3.5079086126023142,-1.864534008266645,13.768781966494188,-8.357130601465553,-0.2982458590840089,-5.35884761797287,2.607,20
10.899167427208603,-7.948096311381075,17.842747196554,-4.181806573922195,-24.020993286656502,-24.654073982529944,3.4371330013630157,10.758944084230421,-13.933204160405143,-28.186059601297295,-8.594663868460458,-18.838322602939975,1.4661191612063895,-10.573971150183894,-0.05843661019430613,1.398,21
-18.823924773549194,16.902550954855535,-17.812194896456234,-22.58556502707674,2.575225325884439,-25.241838957035302,15.12694967291813,-18.793542514639757,-23.521331983139767,-12.422145761509292,-10.910987631887672,14.86157062017552,3.3675244496865773,-26.070879306191575,-14.968908284480932,0.941,22
7.77529953125368,-2.819624431434992,-4.432524548111029,-23.439913835221194,-17.21229509872323,13.23107500767928,-6.498666401551379,-16.202689067018383,-17.685929264420672,-1.5922205618081833,-6.252934931095822,13.64031805562874,-22.746035133535877,4.790298006987683,0.3738624044344867,1.511,23
12.899976163615278,-0.7281354646075009,3.2702711258927906,19.383536704893963,-1.6101016077145047,-6.055697910177333,17.029783120789908,2.012546573214003,-26.380246875106085,-28.86892850292974,-24.83258579506508,-12.65258896555628,-27.784872654294247,-5.747377653180791,-13.962174643036708,1.154,24
-2.7218943970642115,-27.085654612056192,-12.499618173244087,17.80126026450359,8.839870370012378,-7.301045612704893,-21.525984750245886,-4.4355533914054845,-24.988041975221588,19.596580241461794,-29.697792998890566,-4.358642240847438,-21.025852459581465,-1.3697833522346343,-29.438765311899253,0.551,25
7.704415417438177,-18.82153561951538,9.998622547506358,-16.9935996123762,-24.37989952930851,2.814358124789919,-7.742045102152947,-6.963035749262097,-7.121583430818809,3.7712114162228545,-17.498614866192774,8.314191042603973,-5.068858240270913,15.602506303719252,1.630795468841093,2.092,26
8.668655607632482,-12.46609326370216,8.761902814084303,-14.244752494101295,-11.668987716268411,-0.8154586844510736,-2.5985712066740354,-10.893755988123589,-10.968671754664493,-1.4328372264639981,-1.6983001565324958,6.533141559187785,-6.485608790132593,4.040248815054254,0.6336325715336347,3.934,27
6.6597549024006,-17.74891237939837,-4.025357600463991,-8.759972131745371,1.9252937793555738,2.48974667171624,1.7603376255301164,-17.359465819944326,-15.975418155509498,-1.1683079419396414,-10.376997788122761,5.729517851318207,3.2117123911453405,14.911792241469797,-7.760709437479186,3.128,28
-21.298863483945027,2.4559117772852446,-14.632028152089006,19.41199559422916,-0.8666002805614852,-10.356418089064043,-25.153775764615865,18.54355872522501,-18.272022225207124,6.411591979144134,-25.156602648649645,-4.3523802407858305,-27.94101470717253,0.10791520392880471,-20.302408023989862,0.72,29
7.029219506863637,-17.645098078452392,4.644044483270442,-13.25863434547132,-5.034027794701954,-0.8190734126650894,-0.8332799676084821,-10.287430901215506,-11.261468641735476,-1.0023195319012883,-1.1273113238311032,2.6153294336283874,0.31516303236406074,5.484484471766755,-1.3190796498822321,4.661,30
6.207377077155169,-20.323080162995385,7.276894933167647,-10.241376059722397,-7.659448737920836,0.8885883841779142,1.7222276711803204,-8.255531492190057,-6.13272951673442,-0.11523641287869282,8.011271242563538,2.5634427538350097,5.454943262099037,6.706826348168739,-0.9255022321939205,4.45,31
18.3368062126384,-26.174628854083238,-10.934202273039212,-9.35514669955717,-8.212202809519411,1.572338065411543,-11.244063917182302,-4.06385660166811,-11.327885310932103,3.372431482774232,1.1506218821618894,9.224482948501517,7.186940347478306,5.696643147037385,-11.185093649094735,2.401,32
8.97390453829643,-11.768417529685234,11.839023266044421,-22.326475063635737,-0.15645722375922588,-16.007259676258258,-4.795306698067883,-13.60908311086796,4.557370185047546,-0.581138156723938,-5.353746829606749,-5.515138116748876,15.781721284928615,16.455521339729486,-9.877727248661639,2.113,33
-21.64979558175443,-7.459260096981481,-14.93351313157751,-15.042570420258713,-13.097866877336845,-22.40283907053215,12.855259331673189,-2.543456763950747,-16.93491420862417,4.310089249323106,-6.61684865893848,15.409473132984388,14.620647032310444,-1.8709326414941216,18.07786759475315,1.423,34
9.898878680523119,-20.082322617498924,-29.762655608061024,-18.36610422168635,7.4058836816314795,19.906395208930135,-21.31304637773543,19.25122358942889,-26.415231368393734,1.6134901030040432,17.282651481806894,-16.303299422842816,0.4646124923750712,11.102470214182787,-28.728232648059354,0.596,35
-2.107151912780477,-22.160902941991523,13.138706543538078,-9.51283411165182,-8.373282526835471,-15.393553571682956,-3.168684128967186,-12.70864073974996,-19.25693125846091,-10.46432050100757,3.623217841581379,5.728110595011906,18.513876936597136,5.936371624991729,-4.251529064721332,1.903,36
-10.644270879874107,16.413512908451743,19.154167860947886,-18.3265069249572,-19.102980129192915,-15.368168140590578,19.036046889058795,-15.003467799224097,12.550935148780844,-29.254120305798576,-22.611855646008188,-22.498206206469142,-14.117483920054475,-15.58166316613891,15.503566846107688,0.56,37
15.78081171950847,-24.56809800423273,-5.017257382286438,-7.46151494756031,-1.069822976958129,6.578775744946469,6.946579542774778,-14.151833907913726,-17.447859423833123,0.9167889232195421,-8.565994269765454,12.942961355799945,1.6244022767910131,12.791139517985478,-6.121990445883508,2.314,38
-0.8944462673960061,-11.48935770887691,9.325635548437113,-27.958506905527575,-3.6958177271336545,19.80415156269168,9.917187190040735,2.5919725145490418,-16.254955307154773,4.527349297374393,8.435946026223313,4.830174762326777,12.446928196434861,3.977414381615553,-5.925076431343669,2.094,39
-6.548802598148331,0.4887878358050308,-0.619779404069039,7.628085108571646,-25.324468835183286,-4.5906957922918,-16.48417473602507,-5.4671834643464265,4.531857774226019,3.3712021190182995,13.586922182992481,-15.923459053524754,-25.971943954261906,18.698455099571184,-25.854778406360285,0.918,40
14.075033019666826,-24.71315228277785,14.452478880008222,-13.386303417447245,-14.04393249337463,-2.919162205713196,3.464180888555994,-13.710276810079932,-13.607973306426846,-2.0981779988176363,-4.262192748881173,-11.824582921427325,7.157790662233168,3.111878568019115,15.591361005526458,1.98,41
13.85881786269853,13.196030178931608,-21.715586038990395,19.0650966890015,-9.403406479996736,9.195685485977855,3.554802934179648,11.845583490467149,-15.787616437374108,17.713772726449967,-26.092195622297666,9.027966709415566,-26.44499321189545,18.66228533797875,12.217821140946405,1.071,42
