x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,iteration
-2.559324803633764,5.759468318620975,0.13816880358219308,-2.755840850155156,-8.817260033054765,2.294705653332805,-8.120639436865375,14.588650039103989,18.183138025051463,-10.827924058711115,9.586251904133228,-3.5552540123547764,-1.5977719453033856,16.27983191463305,-26.44819709010565,2.114,1
-25.643535014922964,-28.989080127983716,11.6309922773969,8.907837547492527,13.500607412340955,18.930917111638202,9.95792821083618,-6.926031887353407,9.026458814322773,-24.086278706553337,1.9960510663761895,-22.83233562954768,17.233445852479193,-3.907583912496417,-9.266903000473821,1.534,2
-16.77221939476865,8.711684471710832,-7.192483389172573,-1.578302556567575,-29.060509978182242,0.8817748537938535,0.6047861361210707,0.846699843737845,17.18740392573121,4.091014955174174,-12.024604971310701,-8.148402310032928,4.881559796363241,-26.98872641853651,3.3383357722833864,2.086,3
3.531893480907968,-19.480871946307957,-23.553685117257334,-14.228582453790807,-11.81446145286887,-1.4901614791060176,-8.069924326883982,19.418691902961307,-24.897759462598597,-19.556162195258267,-21.934524105750185,2.655416273269921,-17.335419873010892,-6.684461357184684,-17.778720399919862,0.8,4
-22.051520817724015,-24.481242941784743,2.8164794732636693,-23.09085243256931,-20.170881915997327,-11.563741466951793,11.049661492396758,-25.144936210346938,11.897245374940198,-25.195079605301846,18.82297325066979,-6.567439917614919,18.838054409516857,0.24227598725229882,6.963178969915084,1.207,5
-29.41641950813405,7.135873103327569,-11.858239512486751,-9.320351877713723,-19.44779673850669,-1.2623152092263439,-2.105380649289362,3.790374341602025,16.066870052478855,-12.21312733856755,-9.396035866726635,-4.581953639308026,-4.203248179857457,-15.413517464590255,2.8258842800021853,1.847,6
-7.209156775073494,15.797979114646967,0.6021359370266228,3.064682090247338,-20.9816125053539,3.6012970036147864,-4.860906707535607,9.494195221173568,20.0,3.9379546786346267,1.6550437646514853,-7.338906801854015,4.393220910523537,-4.595117348813082,-14.277965319870841,2.741,7
1.538466402275155,-23.006923332670144,-22.68480425951524,14.367544607053091,-12.166952105328239,11.917193878362056,4.312909500814449,-28.5608162330026,-8.105070244954135,-23.733057823420097,-19.099663020186753,6.247517762239525,3.020833280906267,-25.097075525180607,-21.578910766613,0.951,8
-15.931624118933467,20.0,20.0,20.0,-30.0,10.143805686391739,-16.426121539975057,20.0,20.0,20.0,15.288133180777528,-19.039521772879624,10.262375861880601,-2.8725098402862312,-15.215074871998757,1.619,9
-14.24736888788717,18.29612868321859,-1.1781954628003852,-1.4711717017991397,-12.256746038562191,15.704831040779588,-1.9146047609903256,-0.8936457970395324,18.87172077428673,18.579957443768777,-3.427876034649138,-10.171968158267898,-1.8073297785683913,-4.536470996564162,-24.33373359419303,1.763,10
