iteration,tilt,azimuth,system_capacity,dc_ac_ratio,target
1,45.524557696986705,297.68975606483525,2.951596860809836,1.1184439865646916,0.41
2,86.13603266070012,133.48622107004317,18.078099982051327,1.4846561485357468,1.97
3,19.433618586163096,36.37771848876269,12.648088716670134,1.342812232759739,0.54
4,55.737556481891026,153.15551796249196,7.067632174118664,1.0226012000604237,2.24
5,1.925022317579694,231.86204690908028,9.929339883012537,1.24677874845823,1.22
6,66.74823065420135,44.070187036582865,13.370085174492017,1.1644739983613106,0.06
7,37.445188164711,142.90113248287645,9.375691751429455,1.2194445138841565,2.0
8,82.1691083908081,159.13914041278142,11.505585408029432,1.458911508321762,2.3
9,84.4161756354457,167.08357144863504,11.912013530731201,1.0143727026879787,2.62
10,83.32978467816775,172.8382920843244,18.02958595752716,1.40320222196017,2.75
11,87.38315641880035,186.85427978017276,13.784150242805481,1.202414020895958,2.6
12,6.920429170131683,181.47148009067845,18.083908021450043,1.059901624917984,1.82
13,82.1691083908081,188.28680523200768,18.02958595752716,1.458911508321762,2.72
14,82.1691083908081,189.74966583475998,18.02958595752716,1.458911508321762,2.71
15,59.09373409361961,163.6545484259108,19.221239850972864,1.1094337850809097,3.08
16,62.78892080006799,169.11209359022783,15.06947155615964,1.0172182619571686,2.97
17,66.89664116066196,165.38062075859926,15.885084204099027,1.1230878606438637,2.89
18,50.173129437683954,153.63136430708644,19.211650100991882,1.1094337850809097,2.89
19,50.94123081126891,177.24652923574482,18.056290479619708,1.0334501899778843,3.11
20,64.6938065458603,181.75291394027371,19.05497980698804,1.3203513553051054,2.98
21,56.69097232565524,183.11479794178507,14.472267672157644,1.0156943501799267,2.94
22,55.30821224807406,163.77115796656364,18.55094654564323,1.1254922973804964,3.01
23,55.401529822651916,163.40974180041954,18.576754442127204,1.1223725046598165,3.01
24,64.90395907949741,182.180204763316,19.877957393182587,1.0886933607147797,3.25
25,68.12931803796944,194.37100088405936,19.958846217153567,1.0563147867177007,3.21
26,61.05930513155377,176.04143308399264,19.643683539660998,1.0612274084513929,3.26
27,64.27444063517835,188.75223609671647,19.958203899245127,1.0500565533396233,3.28
28,66.54819383545215,181.3243520073209,19.393017267472164,1.0676949468397845,3.25
29,66.55584702686497,181.35548850103203,19.392058516734657,1.0676548795726748,3.25
30,66.55518795608245,181.3784152748806,19.390191440481562,1.0676714120610835,3.25
31,66.55701518150133,181.3845256954456,19.390093268523227,1.067664241844329,3.25
32,63.803241464098704,182.3047325129076,19.889526730704073,1.002825017111317,3.37
33,63.324811497391224,175.90023284437288,19.88738680472541,1.001892038134577,3.36
34,63.32316852186501,175.8494289764546,19.887799868793614,1.0018782417016425,3.36
35,63.32263042767621,175.83817005157746,19.887873763927153,1.0018742655325152,3.36
36,63.32245468479221,175.83794598311215,19.88783819185522,1.001872942315831,3.36
37,67.04000002102576,187.51068128084643,19.692616674088207,1.0020491525603987,3.33
38,62.07840207292014,184.7263744546034,19.905096270583638,1.0135439439862324,3.34
