iteration,tilt,azimuth,system_capacity,dc_ac_ratio,target
1,68.85376714085449,270.3609339966141,2.4819072095195827,1.4239813794038136,0.76
2,74.80107173037821,124.15166884136309,12.073942499722996,1.0473026144602902,1.86
3,12.213070197200906,345.723905409207,17.94110139613601,1.167383467941461,0.8
4,20.66120447545551,25.71085939572214,14.742611110915993,1.3442510504580563,0.42
5,46.367142336419484,150.10857114904078,5.648477677497073,1.2217890219516687,2.0
6,80.8746474981308,127.87649553012962,1.779144339678588,1.2145631164312363,1.4
7,47.53817975521088,131.65271707484894,14.982062727201086,1.066846452653408,2.26
8,46.09748677255147,141.40349617689412,17.22709685564041,1.126296111110882,2.5
9,12.378830462694168,156.6206083414864,19.87742855332486,1.2443496643220462,1.96
10,55.066078305244446,137.97029499119608,19.677831226268818,1.0444086064657085,2.69
11,55.066078305244446,135.01272923759012,19.70662398975064,1.0407561849263787,2.62
12,86.3634341955185,140.30381670823806,19.91504454949318,1.019445545312274,2.54
13,55.066078305244446,134.42958261111656,19.673030468853987,1.0418419813855675,2.61
14,55.066078305244446,134.3033190204215,19.68510720470366,1.0444342402687672,2.6
15,50.981141683963635,143.12390460187456,19.354650527539217,1.024132868979773,2.79
16,60.54657754985589,148.99504980216972,19.815668440816413,1.0628071357733715,2.93
17,68.59453489664847,155.07571867598384,19.833612594104487,1.0869540777271336,3.02
18,71.70427985794966,168.00879008877317,19.68167921888095,1.157176974971759,3.1
19,67.28957626540331,162.2543735982508,19.719286191417446,1.0539026595652103,3.17
20,71.43558028669825,177.22782968495235,19.70111961836743,1.1382695494526007,3.18
21,55.066078305244446,164.10044393518749,19.65197390317917,1.0539026595652103,3.16
22,55.066078305244446,163.88474274798813,19.65197390317917,1.0539026595652103,3.15
23,55.066078305244446,163.89316319799772,19.65197390317917,1.0539026595652103,3.15
24,55.066078305244446,163.90412468388118,19.65197390317917,1.0539026595652103,3.16
25,67.14699233466024,170.5633759873449,19.73853517575776,1.0521123594666906,3.26
26,65.57608871634264,163.8201786953637,19.74111920897044,1.0428877150714084,3.21
27,65.64514232958452,163.89730213249246,19.74020419050819,1.0433511564837858,3.21
28,65.6823551219094,163.94067350452502,19.739526041466732,1.0435887857347375,3.21
29,65.71615710632813,163.9752168268971,19.738819135625878,1.0437661134571996,3.21
30,64.10050733254793,179.46467429540465,19.469681402655073,1.023844805425929,3.31
31,68.47419428335688,176.09717513682318,19.863263235316392,1.0216921773037162,3.34
32,72.87977579079775,172.73086402604127,19.870846354448464,1.0213844302618609,3.31
33,72.91847875077866,172.74459401488676,19.87086138601618,1.021298140041384,3.31
34,72.92428952191854,172.74788715547555,19.87083766359382,1.0212884508085256,3.31
35,72.92808117781274,172.74890795106188,19.87086980501068,1.0212828983110767,3.31
36,63.910058185017434,185.69707264168102,19.859836898957024,1.0074384029643588,3.35
37,64.46836104843602,179.22940467963642,19.96033666921873,1.012613371319115,3.36
38,68.4574193135271,183.5212446427273,19.931437407513528,1.0326031358308774,3.32
39,65.02747584110786,172.9244737723322,19.96096947612429,1.01343544160186,3.34
40,65.02745663557202,172.94863259259768,19.960976675005618,1.013483240364325,3.34
41,65.02762056822748,172.96232608438532,19.96098469150375,1.0135080074806369,3.34
42,64.74273438148549,176.0542694277834,19.980209961723705,1.0076130360716826,3.36
43,64.74272156231174,176.0568027422926,19.98020641937829,1.0076169597140021,3.36
44,64.74275856641344,176.05905555611042,19.98020355647524,1.0076194957235842,3.36
45,64.7428895314854,176.06036521727572,19.980205520907884,1.007619718405244,3.36
46,64.60570217549102,177.64538266731688,19.989881838857478,1.0046527289848632,3.37
47,64.74310970242799,176.06137387571593,19.990215102288875,1.0035876513824098,3.37
48,64.74310014767082,176.0623763990365,19.990212041044188,1.0035887968277433,3.37
49,64.74320949613693,176.06221219543136,19.990216102659577,1.0035873750679838,3.37
50,64.74335648558215,176.06172561657314,19.99022213653007,1.0035851473358761,3.37
51,64.02394632353119,176.75869452030886,19.70226608717501,1.0019611920479952,3.35
52,64.0241513471526,176.7570745108339,19.70264458406244,1.0019609559583866,3.35
53,64.02416345636252,176.7559293602864,19.70293545875711,1.001960588947775,3.35
54,64.02405695360491,176.75506261455197,19.703175786395594,1.0019601351499163,3.35
55,64.31478617293374,177.19987512215042,19.848278551084807,1.0012697666446364,3.37
56,64.31462195587554,177.20008720047377,19.84824095273138,1.0012695268751801,3.37
57,64.31373907539026,177.19968121363263,19.84848102892699,1.001267955004823,3.37
58,64.3127789602622,177.19919622917584,19.848754875706362,1.001266253398709,3.37
59,68.85376714085449,270.3609339966141,2.4819072095195827,1.4239813794038136,0.76
60,74.80107173037821,124.15166884136309,12.073942499722996,1.0473026144602902,1.86
61,12.213070197200906,345.723905409207,17.94110139613601,1.167383467941461,0.8
62,20.66120447545551,25.71085939572214,14.742611110915993,1.3442510504580563,0.42
63,46.367142336419484,150.10857114904078,5.648477677497073,1.2217890219516687,2.0
64,80.8746474981308,127.87649553012962,1.779144339678588,1.2145631164312363,1.4
65,47.53817975521088,131.65271707484894,14.982062727201086,1.066846452653408,2.26
66,46.09748677255147,141.40349617689412,17.22709685564041,1.126296111110882,2.5
67,12.378830462694168,156.6206083414864,19.87742855332486,1.2443496643220462,1.96
68,55.066078305244446,137.97029499119608,19.677831226268818,1.0444086064657085,2.69
