iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target,hypotheses
1,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,9.303,Balanced Midpoint Exploration
2,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,2.941,Positive Extremes
3,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,1.995,Negative Extremes
4,20.0,-30.0,20.0,-30.0,20.0,-30.0,20.0,-30.0,20.0,-30.0,20.0,-30.0,20.0,-30.0,20.0,2.076,Mixed Extremes
5,-10.5,5.2,-15.3,10.0,0.0,-20.0,15.0,-5.0,-10.0,-25.0,10.0,-30.0,5.0,-15.0,20.0,2.253,Random Sampling
6,-26.86072838380853,-3.7210816308678787,-16.081517862672783,-3.2984467151030223,2.716631611192021,11.731293562685359,-16.44848861737473,-2.5735254298522356,-20.116793643719028,8.895893808332602,-20.319819924722445,-7.240585554321061,-22.4395922599001,14.036033396370804,-12.71431636043378,1.276,None
7,0.394364833966808,-29.410706961917928,-14.28231959536079,-23.3635479738032,18.665190064373924,3.212317172894082,18.822717151114823,-17.24276539613538,-18.676451503773407,9.494316272338025,-1.1045843657092504,-16.248743014404113,-4.873048807717357,4.355421496406571,15.371639467046741,0.917,None
8,10.440479775889862,-17.54448366700931,-1.586986383649716,-2.870658887008794,6.737491481549881,2.1529265027341182,-4.752903253599584,8.753934162391133,15.096847098567594,-8.745241447321064,3.8645468855934197,-10.37591672756335,-10.655859355392213,-19.848014535587453,-10.889720085612737,2.714,None
9,11.948630999278215,-18.570203953999602,-16.401190308212342,-21.628727539966967,-20.09684047738855,-28.096209878758422,-19.238919397797794,19.47686827310767,-13.776081604497548,-5.921618085528124,-22.72896951207827,0.9300014236697329,2.187476261219203,-10.281797792524834,9.899863127542005,1.103,None
10,9.25146465181065,5.974127306447542,-20.022929670948244,-11.350135929499345,-22.540692489981613,-2.6569062812410564,14.093145461496086,8.349080107141717,18.66080512654127,10.792778900613335,15.377702362122278,-26.30894240988764,14.384018560019477,16.4463238234012,10.964801461033232,1.079,None
